Car_type,Kms_driven,No_of_owners,Car_name,Car_model,Model_Year,Car_price,Fuel_type,Insurance_type,Transmission,Mileage,Engine,Max_power,Color,Seating_capacity
Sedan,150000,3,Skoda,Skoda Laura,2009,250000,Diesel,Third Party insurance,Manual,17.0,1896,103.5636,Others,5
Hatchback,70000,2,Maruti,Maruti Baleno,2020,680000,Petrol,Third Party insurance,Manual,21.01,1197,81.8,Others,5
Hatchback,70000,2,Maruti,Maruti Baleno,2020,680000,Petrol,Third Party insurance,Manual,21.01,1197,81.8,Others,5
Sedan,90000,2,Honda,Honda City,2014,550000,Diesel,Third Party insurance,Manual,26.0,1498,98.6,Others,5
Sedan,100000,2,Honda,Honda New Accord,2006,270000,Petrol,Third Party insurance,Manual,11.9,2354,142.03008,Others,5
SUV,80000,2,Honda,Honda CR-V,2013,1025000,Petrol,Third Party insurance,Automatic,11.1,2354,158.8,Others,5
SUV,150000,1,Audi,Audi Q7,2017,3600000,Diesel,Third Party insurance,Automatic,14.75,2967,245.0,Others,7
Sedan,90000,3,Hyundai,Hyundai Verna,2016,650000,Diesel,Third Party insurance,Manual,23.9,1582,126.2,Others,5
SUV,60091,1,Audi,Audi Q5,2013,1750000,Diesel,Third Party insurance,Automatic,14.16,1968,174.3,Black,5
SUV,170000,1,Toyota,Toyota Fortuner,2012,1325000,Diesel,Comprehensive,Manual,12.55,2982,168.5,White,7
Hatchback,42000,2,Maruti,Maruti Alto 800,2016,265000,Petrol,Third Party insurance,Manual,24.7,796,47.3,Grey,5
SUV,37724,1,Renault,Renault Kiger,2022,675000,Petrol,Third Party,Manual,19.17,999,71.01,White,5
Hatchback,120000,1,Ford,Ford Figo,2011,100000,Diesel,Third Party insurance,Manual,20.0,1399,68.0,Others,5
MUV,100227,1,Maruti,Maruti Ertiga,2014,634000,Diesel,Third Party,Manual,20.77,1248,88.8,White,7
Sedan,94112,1,Hyundai,Hyundai Xcent,2017,458000,Petrol,Comprehensive,Manual,20.14,1197,81.86,White,5
SUV,23848,1,Toyota,Toyota Urban cruiser,2021,940000,Petrol,Third Party,Manual,17.03,1462,103.26,White,5
Hatchback,43349,3,Maruti,Maruti Wagon R,2015,327000,Petrol,Third Party insurance,Manual,20.51,998,67.04,Silver,5
MUV,64394,3,Maruti,Maruti Ertiga,2012,459000,Diesel,Third Party,Manual,20.77,1248,88.8,White,7
SUV,17353,1,Kia,Kia Seltos,2021,1390000,Petrol,Comprehensive,Manual,16.8,1497,113.43,White,5
Hatchback,30000,2,Maruti,Maruti Wagon R,2009,160000,Petrol,Third Party insurance,Manual,18.9,1061,67.0,Gray,5
Hatchback,80000,3,Hyundai,Hyundai Santro Xing,2006,105000,Petrol,Third Party insurance,Manual,17.0,1086,67.0,Others,5
Hatchback,70000,1,Maruti,Maruti Ignis,2016,295000,Diesel,Third Party insurance,Manual,26.8,1248,74.0,Others,5
Hatchback,10000,1,Renault,Renault KWID,2021,445000,Petrol,Third Party insurance,Manual,22.3,799,53.26,Blue,5
SUV,49017,1,Kia,Kia Seltos,2020,1525000,Diesel,Comprehensive,Manual,20.8,1493,113.43,Red,5
SUV,120000,1,Hyundai,Hyundai Creta,2015,700000,Diesel,Third Party insurance,Manual,21.38,1396,88.7,Others,5
SUV,80000,1,Kia,Kia Seltos,2019,1300000,Petrol,Third Party insurance,Manual,16.8,1353,113.43,Others,5
Hatchback,50000,1,Maruti,Maruti Wagon R,2018,390000,Petrol,Third Party insurance,Manual,20.51,998,67.04,Gray,5
Hatchback,40000,1,Maruti,Maruti Wagon R,2016,350000,Petrol,Third Party insurance,Automatic,20.51,998,67.0,Others,5
Hatchback,60000,1,Renault,Renault KWID,2021,450000,Petrol,Third Party insurance,Manual,22.3,799,53.26,Others,5
Hatchback,70000,2,Maruti,Maruti Swift,2014,450000,Diesel,Third Party insurance,Manual,25.2,1248,74.0,Others,5
SUV,87000,1,Hyundai,Hyundai Venue,2019,950000,Diesel,Comprehensive,Manual,23.7,1493,98.6,White,5
Sedan,96330,1,BMW,BMW 5 Series,2017,2990000,Diesel,Comprehensive,Automatic,18.12,1995,190.0,Grey,5
Hatchback,81040,2,Maruti,Maruti Swift,2015,446000,Diesel,Third Party,Manual,25.2,1248,74.0,Silver,5
Hatchback,112625,1,Volkswagen,Volkswagen Polo,2018,672000,Petrol,Third Party,Automatic,17.21,1197,103.5,Red,5
Hatchback,58374,1,Hyundai,Hyundai Grand i10,2018,500000,Petrol,Comprehensive,Manual,18.9,1197,81.86,White,5
Hatchback,31733,2,Hyundai,Hyundai Grand i10,2014,409000,Petrol,Third Party,Manual,18.9,1197,82.0,Others,5
Hatchback,49616,1,Maruti,Maruti Baleno,2019,759000,Diesel,Zero Dep,Manual,27.39,1248,74.0,White,5
Sedan,70000,1,Honda,Honda City,2018,825000,Petrol,Third Party insurance,Manual,17.4,1497,117.6,Others,5
Sedan,68000,1,Maruti,Maruti Ciaz,2016,670000,Diesel,Comprehensive,Manual,26.21,1248,88.5,Brown,5
Sedan,120000,1,Tata,Tata Indigo,2011,200000,Diesel,Third Party insurance,Manual,23.57,1396,70.0,Red,5
SUV,50000,2,Ford,Ford Ecosport,2015,600000,Petrol,Third Party insurance,Manual,15.85,1499,110.4,Others,5
Sedan,120000,2,Hyundai,Hyundai Elantra,2014,600000,Diesel,Third Party insurance,Manual,22.7,1582,126.24,Others,5
SUV,116544,1,Mercedes-Benz,Mercedes-Benz GLS,2019,5890000,Diesel,Comprehensive,Automatic,11.0,2987,258.0,Grey,7
Hatchback,49580,1,Honda,Honda Jazz,2010,325000,Petrol,Comprehensive,Manual,16.0,1198,88.7688,Blue,5
SUV,56031,2,Mahindra,Mahindra XUV500,2017,1195000,Diesel,Third Party insurance,Manual,16.0,2179,140.0,White,7
MUV,15285,1,Kia,Kia Carens,2022,1789999,Diesel,Comprehensive,Automatic,16.0,1493,114.41,Grey,7
Hatchback,4437,1,Tata,Tata Tiago,2022,590000,Petrol,Third Party insurance,Manual,19.01,1199,84.82,Grey,5
Hatchback,24590,1,Maruti,Maruti Wagon R,2018,409999,Petrol,Third Party insurance,Manual,20.51,998,67.04,White,5
Hatchback,20000,1,Maruti,Maruti Baleno,2022,700000,Petrol,Third Party insurance,Manual,21.01,1197,81.8,Others,5
Hatchback,70456,1,Hyundai,Hyundai i20,2013,325000,Petrol,Comprehensive,Manual,18.5,1197,82.85,Grey,5
Sedan,20000,1,Skoda,Skoda Slavia,2022,1490000,Petrol,Third Party insurance,Manual,19.47,999,113.98,White,5
Hatchback,120000,1,Hyundai,Hyundai i20,2013,311000,Petrol,Third Party insurance,Manual,18.5,1197,82.85,Others,5
Sedan,50889,2,Hyundai,Hyundai Verna,2016,701000,Diesel,Third Party insurance,Manual,23.9,1582,126.2,Silver,5
Hatchback,76043,1,Maruti,Maruti Swift,2012,371000,Petrol,Comprehensive,Manual,22.38,1197,88.5,White,5
SUV,10200,1,Mercedes-Benz,Mercedes-Benz GLC,2019,5400000,Petrol,Comprehensive,Automatic,11.5,1991,245.0,White,5
Hatchback,55890,1,Hyundai,Hyundai Grand i10,2014,349000,Petrol,Comprehensive,Manual,18.9,1197,82.0,Silver,5
Hatchback,81984,2,Honda,Honda Jazz,2016,475000,Petrol,Third Party,Manual,18.7,1199,88.7,Silver,5
Hatchback,70123,2,Honda,Honda Brio,2014,290000,Petrol,Comprehensive,Manual,19.4,1198,86.8,White,5
Hatchback,60000,1,Renault,Renault KWID,2021,445000,Petrol,Third Party insurance,Manual,22.3,799,53.26,Others,5
Hatchback,100000,4,Hyundai,Hyundai i10,2010,180000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Others,5
Hatchback,110000,3,Maruti,Maruti Alto,2010,150000,Petrol,Third Party insurance,Manual,19.7,796,46.3,Others,5
Sedan,40000,1,Maruti,Maruti Ciaz,2019,690000,Petrol,Third Party insurance,Manual,21.56,1462,103.25,Others,5
SUV,90000,1,Toyota,Toyota Fortuner,2018,3000000,Diesel,Third Party insurance,Manual,14.24,2755,174.5,White,7
Hatchback,50000,1,Renault,Renault KWID,2017,360000,Petrol,Third Party insurance,Manual,23.01,999,67.0,Others,5
Sedan,50000,1,Maruti,Maruti Swift Dzire,2020,750000,Petrol,Third Party insurance,Automatic,21.21,1197,81.8,White,5
Sedan,56805,1,Maruti,Maruti Swift Dzire,2013,475000,Diesel,Comprehensive,Manual,23.4,1248,74.0,Silver,5
Hatchback,120000,2,Volkswagen,Volkswagen Polo,2016,425000,Diesel,Third Party insurance,Manual,20.14,1498,88.0,Others,5
Sedan,120000,2,Honda,Honda City,2011,320000,Petrol,Third Party insurance,Manual,17.0,1497,116.38575999999999,Others,5
Hatchback,90000,2,Hyundai,Hyundai Grand i10,2019,500000,Diesel,Third Party insurance,Manual,24.0,1186,73.97,White,5
Sedan,100000,2,Volkswagen,Volkswagen Vento,2014,434999,Diesel,Third Party insurance,Manual,20.54,1598,103.6,Others,5
Sedan,70705,1,Mercedes-Benz,Mercedes-Benz E-Class,2015,2750000,Diesel,Comprehensive,Automatic,15.0,2143,204.0,White,5
Sedan,75000,1,Maruti,Maruti Swift Dzire,2014,525000,Diesel,Comprehensive,Manual,19.3,1248,73.9,Silver,5
Hatchback,17587,1,Datsun,Datsun RediGO,2020,362000,Petrol,Third Party,Manual,21.7,999,67.05,Silver,5
Hatchback,27153,2,Hyundai,Hyundai Santro,2019,455000,Petrol,Comprehensive,Manual,20.3,1086,68.0,White,5
SUV,90000,2,Mahindra,Mahindra Thar,2011,500000,Diesel,Third Party insurance,Manual,16.55,2498,105.0,Others,6
Sedan,104243,1,Maruti,Maruti Swift Dzire,2012,380000,Diesel,Comprehensive,Manual,19.3,1248,73.9,Others,5
Sedan,25791,1,Honda,Honda City,2017,851000,Petrol,Comprehensive,Automatic,18.0,1497,117.3,White,5
SUV,120000,2,Toyota,Toyota Fortuner,2010,815000,Diesel,Third Party insurance,Manual,11.5,2982,168.66072,Others,7
Sedan,70000,2,Jaguar,Jaguar XF,2013,1400000,Diesel,Third Party insurance,Automatic,16.36,2179,187.7,Red,5
SUV,60000,1,Hyundai,Hyundai Venue,2021,690000,Petrol,Third Party insurance,Manual,17.52,1197,81.86,White,5
SUV,17580,1,Maruti,Maruti Vitara Brezza,2021,890000,Petrol,Comprehensive,Manual,17.03,1462,103.26,White,5
SUV,120000,2,Mahindra,Mahindra XUV500,2012,330000,Diesel,Third Party insurance,Manual,15.1,2179,140.0,Others,7
SUV,39109,1,Maruti,Maruti Vitara Brezza,2020,811000,Petrol,Third Party insurance,Manual,17.03,1462,103.26,White,5
SUV,20000,1,Maruti,Maruti Vitara Brezza,2022,894999,Petrol,Third Party insurance,Manual,17.03,1462,103.26,Others,5
SUV,80000,1,Honda,Honda WR-V,2018,650000,Diesel,Third Party insurance,Manual,25.5,1498,98.6,Black,5
Hatchback,20000,1,Maruti,Maruti Celerio,2022,590000,Petrol,Third Party insurance,Manual,25.24,998,65.71,Others,5
MUV,120000,2,Toyota,Toyota Innova,2007,300000,Diesel,Third Party insurance,Manual,12.8,2494,100.60464,Silver,8
Hatchback,70000,2,Maruti,Maruti Swift,2015,445000,Petrol,Third Party insurance,Manual,22.0,1197,81.8,Others,5
Sedan,70000,2,Honda,Honda City,2016,650000,Petrol,Third Party insurance,Automatic,18.0,1497,117.3,Others,5
Hatchback,110000,3,Maruti,Maruti Alto,2010,150000,Petrol,Third Party insurance,Manual,19.7,796,46.3,Others,5
Hatchback,70000,1,Volkswagen,Volkswagen Polo,2011,300000,Petrol,Third Party insurance,Manual,16.47,1198,73.9,Red,5
SUV,9106,1,Jeep,Jeep Compass,2019,1889999,Diesel,Comprehensive,Manual,17.1,1956,170.0,White,5
Sedan,90239,1,Honda,Honda Amaze,2019,579000,Petrol,Third Party insurance,Manual,19.5,1199,88.76,White,5
Hatchback,31608,2,Hyundai,Hyundai EON,2014,298000,Petrol,Comprehensive,Manual,20.3,998,68.05,White,5
Sedan,58740,1,Honda,Honda Amaze,2019,595000,Petrol,Third Party insurance,Manual,19.5,1199,88.76,Brown,5
Hatchback,73398,2,Hyundai,Hyundai i20,2018,544000,Petrol,Third Party,Manual,18.6,1197,81.83,White,5
Sedan,29393,1,Maruti,Maruti Ciaz,2019,894999,Petrol,Third Party,Automatic,20.28,1462,103.25,Black,5
Hatchback,100000,2,Volkswagen,Volkswagen Polo,2016,425000,Diesel,Third Party insurance,Manual,20.14,1498,88.0,Others,5
Sedan,150000,2,Honda,Honda New Accord,2008,244000,Petrol,Third Party insurance,Manual,12.8,2354,177.6,Others,5
SUV,150000,1,Toyota,Toyota Fortuner,2013,1555000,Diesel,Third Party insurance,Manual,13.0,2982,168.5,Others,7
Sedan,40000,2,Audi,Audi A6,2013,1450000,Diesel,Third Party insurance,Automatic,17.68,1968,174.33,Others,5
Hatchback,30000,2,Renault,Renault KWID,2019,370000,Petrol,Third Party insurance,Automatic,23.01,999,67.0,Black,5
SUV,44354,1,Kia,Kia Seltos,2019,1525000,Diesel,Comprehensive,Automatic,18.0,1493,113.43,Grey,5
Hatchback,65000,2,Renault,Renault KWID,2016,290000,Petrol,Comprehensive,Manual,23.01,999,67.0,White,5
Hatchback,79700,1,Maruti,Maruti Swift,2016,525000,Diesel,Comprehensive,Manual,28.4,1248,74.0,Grey,5
MUV,120000,2,Toyota,Toyota Innova,2007,285000,Diesel,Third Party insurance,Manual,12.8,2494,100.60464,Silver,8
Hatchback,30000,1,Maruti,Maruti Baleno,2019,650000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Others,5
SUV,45204,1,Kia,Kia Sonet,2021,1325000,Diesel,Comprehensive,Automatic,21.4,1493,113.42,White,5
Hatchback,81000,1,Hyundai,Hyundai i20,2017,575000,Diesel,Comprehensive,Manual,22.54,1396,88.73,Grey,5
Sedan,120000,1,Honda,Honda City,2008,170000,Petrol,Third Party insurance,Manual,17.7,1497,76.93296,Others,5
Hatchback,40000,2,Hyundai,Hyundai Grand i10 Nios,2020,590000,Petrol,Third Party insurance,Manual,20.7,1197,81.86,Others,5
Hatchback,33236,2,Hyundai,Hyundai i20,2019,753000,Petrol,Zero Dep,Automatic,17.4,1197,81.86,White,5
Hatchback,50000,2,Hyundai,Hyundai Grand i10,2014,425000,Petrol,Third Party insurance,Automatic,18.9,1197,81.86,White,5
Hatchback,47214,1,Maruti,Maruti Baleno,2019,587000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Others,5
Hatchback,54670,2,Hyundai,Hyundai Grand i10 Nios,2019,580000,Petrol,Third Party insurance,Manual,20.7,1197,81.86,White,5
Sedan,30000,2,Honda,Honda Amaze,2018,530000,Petrol,Third Party insurance,Manual,17.8,1198,86.7,Others,5
SUV,120000,1,Mahindra,Mahindra Bolero,2013,400000,Diesel,Third Party insurance,Manual,15.96,2523,62.0,Others,7
Sedan,120000,2,Tata,Tata Zest,2016,300000,Petrol,Third Party insurance,Manual,17.57,1193,88.7,White,5
SUV,125000,1,Toyota,Toyota Fortuner,2015,1595000,Diesel,Comprehensive,Automatic,12.55,2982,168.5,Grey,7
Sedan,100000,1,Ford,Ford Aspire,2017,380000,Diesel,Third Party insurance,Manual,25.83,1498,99.0,Others,5
Hatchback,57000,2,Hyundai,Hyundai i20,2017,625000,Petrol,Comprehensive,Manual,18.6,1197,81.83,White,5
Hatchback,70000,2,Chevrolet,Chevrolet Spark,2011,160000,LPG,Third Party insurance,Manual,16.0,995,59.0,Others,5
Hatchback,120000,1,Volkswagen,Volkswagen Polo,2017,525000,Diesel,Third Party insurance,Manual,20.14,1498,88.0,Others,5
Hatchback,30000,1,Maruti,Maruti Baleno,2022,850000,Petrol,Third Party insurance,Manual,22.35,1197,88.5,Others,5
SUV,120000,2,Ford,Ford Endeavour,2008,390000,Diesel,Third Party insurance,Manual,11.4,2953,88.5,Black,5
SUV,3844,1,Kia,Kia Seltos,2021,1490000,Petrol,Third Party insurance,Manual,16.8,1497,113.43,White,5
Sedan,120000,4,Chevrolet,Chevrolet Cruze,2011,190000,Diesel,Third Party insurance,Manual,18.3,1991,147.9,Gray,5
Hatchback,50000,1,Renault,Renault KWID,2020,375000,Petrol,Comprehensive,Manual,21.46,999,67.06,Brown,5
SUV,120000,3,Honda,Honda CR-V,2008,180000,Petrol,Third Party insurance,Manual,13.1,2354,141.1,Others,5
SUV,80000,2,Mahindra,Mahindra XUV500,2015,950000,Diesel,Third Party insurance,Manual,16.0,1997,140.0,Others,7
Sedan,94554,1,Maruti,Maruti Swift Dzire,2012,383000,Petrol,Comprehensive,Manual,22.41,1197,88.5,White,5
Hatchback,15991,1,Maruti,Maruti Baleno,2021,713000,Petrol,Zero Dep,Manual,21.01,1197,81.8,Silver,5
SUV,70000,3,Mahindra,Mahindra Scorpio,2013,520000,Diesel,Third Party insurance,Manual,12.05,2179,120.0,Others,7
Sedan,72918,1,Maruti,Maruti Swift Dzire,2017,655000,Diesel,Third Party insurance,Automatic,28.4,1248,74.02,Silver,5
Hatchback,22982,1,Datsun,Datsun RediGO,2018,313000,Petrol,Comprehensive,Automatic,22.5,999,67.0,Others,5
Hatchback,76000,1,Hyundai,Hyundai i20,2015,575000,Diesel,Comprehensive,Manual,22.54,1396,88.73,White,5
Sedan,115000,1,Skoda,Skoda Rapid,2017,675000,Diesel,Third Party insurance,Manual,21.13,1498,108.6,Grey,5
SUV,73000,1,Maruti,Maruti Vitara Brezza,2018,825000,Diesel,Comprehensive,Manual,24.3,1248,88.5,White,5
SUV,90000,2,Ford,Ford Endeavour,2016,2075000,Diesel,Third Party insurance,Automatic,12.62,2198,158.0,Others,7
Hatchback,30000,1,Hyundai,Hyundai Santro,2019,445000,Petrol,Third Party insurance,Manual,20.3,1086,68.0,Others,5
Hatchback,80000,2,Hyundai,Hyundai Grand i10,2014,350000,Diesel,Third Party insurance,Manual,24.0,1120,70.0,Others,5
SUV,23200,1,Mercedes-Benz,Mercedes-Benz AMG GLC 43,2022,9000000,Petrol,Comprehensive,Automatic,24.0,2996,384.87,Black,5
SUV,10000,1,Skoda,Skoda Kushaq,2022,1300000,Petrol,Third Party insurance,Manual,19.2,999,113.98,White,5
SUV,120000,2,Mahindra,Mahindra XUV500,2012,330000,Diesel,Third Party insurance,Manual,15.1,2179,140.0,Others,7
Hatchback,10000,1,Hyundai,Hyundai Grand i10 Nios,2022,750000,Petrol,Third Party insurance,Automatic,20.7,1197,81.86,Others,5
Hatchback,10000,1,Hyundai,Hyundai Grand i10 Nios,2022,750000,Petrol,Third Party insurance,Automatic,20.7,1197,81.86,Others,5
MUV,30000,1,Renault,Renault Triber,2020,670000,Petrol,Third Party insurance,Manual,20.0,999,71.01,Others,7
SUV,20000,1,Maruti,Maruti Vitara Brezza,2022,894999,Petrol,Third Party insurance,Manual,17.03,1462,103.26,Others,5
Hatchback,60000,1,Chevrolet,Chevrolet Aveo U-VA,2007,90000,Petrol,Third Party insurance,Manual,15.26,1150,74.9,Others,5
Hatchback,107963,1,Maruti,Maruti Celerio,2017,365000,Petrol,Comprehensive,Automatic,26.0,998,65.71,White,5
SUV,121243,2,Renault,Renault Duster,2012,347000,Diesel,Third Party,Manual,19.01,1461,108.45,Others,5
SUV,100000,1,Tata,Tata Harrier,2020,1470000,Diesel,Third Party insurance,Manual,17.0,1956,138.1,White,5
Hatchback,67194,1,Honda,Honda Brio,2015,309000,Petrol,Comprehensive,Manual,19.4,1198,86.8,Others,5
Sedan,69236,2,Honda,Honda City,2016,586000,Petrol,Comprehensive,Manual,17.8,1497,117.3,Silver,5
SUV,80000,1,Honda,Honda WR-V,2019,900000,Diesel,Third Party insurance,Manual,25.5,1498,98.6,Others,5
SUV,90000,2,Jeep,Jeep Compass,2018,900000,Petrol,Third Party insurance,Manual,16.0,1368,160.0,Others,5
SUV,60000,1,MG,MG Hector,2020,1550000,Diesel,Third Party insurance,Manual,17.41,1956,167.68,Others,5
SUV,80000,2,Land Rover,Land Rover Discovery Sport,2017,2300000,Diesel,Third Party insurance,Automatic,12.83,1999,148.31,White,7
SUV,81317,2,Land Rover,Land Rover Range Rover Evoque,2016,3200000,Diesel,Comprehensive,Automatic,15.68,1999,177.0,Red,5
Hatchback,60000,2,Hyundai,Hyundai i10,2015,254999,Petrol,Third Party insurance,Manual,20.36,1197,78.9,Others,5
SUV,80000,1,Renault,Renault Duster,2015,355000,Diesel,Third Party insurance,Manual,19.87,1461,83.8,White,5
SUV,60000,2,Renault,Renault Duster,2018,650000,Diesel,Third Party insurance,Manual,19.87,1461,83.8,Others,5
Hatchback,110000,3,Hyundai,Hyundai Grand i10,2014,275000,Diesel,Third Party insurance,Manual,24.0,1120,70.0,Others,5
Sedan,120000,2,Ford,Ford Fiesta Classic,2011,150000,Diesel,Third Party insurance,Manual,19.68,1399,67.0,Others,5
SUV,110000,2,Hyundai,Hyundai Creta,2017,900000,Diesel,Third Party insurance,Automatic,17.01,1582,126.2,Others,5
Sedan,100000,1,BMW,BMW 5 Series,2017,2500000,Diesel,Third Party insurance,Automatic,20.37,1995,187.74,Others,5
Hatchback,57000,1,Maruti,Maruti Swift,2018,600000,Petrol,Comprehensive,Manual,22.0,1197,81.8,White,5
Sedan,70000,2,BMW,BMW 3 Series,2013,975000,Diesel,Third Party insurance,Automatic,18.88,1995,184.0,Gray,5
Hatchback,76000,1,Maruti,Maruti Swift,2014,475000,Diesel,Comprehensive,Manual,28.4,1248,74.0,White,5
Hatchback,7183,2,Maruti,Maruti Swift,2021,801000,Petrol,Zero Dep,Automatic,22.56,1197,88.5,Red,5
SUV,6165,3,Hyundai,Hyundai Creta,2021,1574000,Petrol,Third Party,Automatic,22.56,1353,138.12,Others,5
Sedan,85000,2,Skoda,Skoda Rapid,2012,350000,Diesel,Comprehensive,Manual,20.5,1598,103.5,Silver,5
Hatchback,4437,1,Tata,Tata Tiago,2022,590000,CNG,Third Party,Manual,26.49,1199,72.0,Grey,5
Hatchback,34217,1,Hyundai,Hyundai i20,2016,532000,Petrol,Comprehensive,Manual,18.6,1197,81.83,Red,5
Hatchback,80101,1,Volkswagen,Volkswagen Polo,2017,525000,Petrol,Comprehensive,Manual,16.47,1198,74.0,White,5
Sedan,150000,3,Honda,Honda Civic,2007,170000,Petrol,Third Party insurance,Manual,13.5,1799,130.0,Others,5
Hatchback,50000,1,Maruti,Maruti A-Star,2012,225000,Petrol,Third Party insurance,Manual,19.0,998,66.1,Others,5
SUV,100000,2,Mahindra,Mahindra Scorpio,2019,1600000,Diesel,Third Party insurance,Manual,16.36,2179,140.0,Others,7
Hatchback,72580,1,Maruti,Maruti Wagon R,2011,250000,Petrol,Comprehensive,Manual,21.79,998,67.05,White,5
Sedan,120000,4,Hyundai,Hyundai Verna,2012,300000,Diesel,Third Party insurance,Manual,22.32,1582,126.32,Violet,5
Sedan,120000,1,Hyundai,Hyundai Verna,2020,1000000,Diesel,Third Party insurance,Manual,22.0,1582,126.2,Others,5
Hatchback,30000,1,Hyundai,Hyundai Santro,2019,420000,Petrol,Third Party insurance,Manual,20.3,1086,68.0,Others,5
Hatchback,100000,1,Volkswagen,Volkswagen Polo,2012,300000,Diesel,Third Party insurance,Manual,22.07,1199,73.9,Others,5
Hatchback,69000,1,Hyundai,Hyundai i20,2018,675000,Diesel,Comprehensive,Manual,22.54,1396,88.76,Grey,5
Hatchback,50040,1,Maruti,Maruti Swift,2017,625000,Diesel,Comprehensive,Manual,25.2,1248,74.0,White,5
SUV,48350,1,Honda,Honda CR-V,2015,1290000,Petrol,Comprehensive,Automatic,12.0,2354,187.4,Silver,5
Hatchback,40000,2,Chevrolet,Chevrolet Beat,2011,110000,Petrol,Third Party insurance,Manual,18.6,1199,79.4,Black,5
Sedan,120000,4,Chevrolet,Chevrolet Cruze,2011,217000,Diesel,Third Party insurance,Manual,18.3,1991,147.9,Black,5
SUV,120000,1,Tata,Tata New Safari,2011,250000,Diesel,Third Party insurance,Manual,13.93,2179,138.03,Others,7
Sedan,74573,1,Honda,Honda City,2017,715000,Petrol,Third Party insurance,Automatic,18.0,1497,117.6,Silver,5
Hatchback,64715,1,Renault,Renault KWID,2018,356000,Petrol,Zero Dep,Automatic,23.01,999,67.0,Silver,5
Sedan,76000,1,Honda,Honda City,2014,525000,Diesel,Comprehensive,Manual,26.0,1498,98.6,White,5
Hatchback,99348,2,Maruti,Maruti Wagon R,2017,341000,Petrol,Third Party insurance,Manual,20.51,998,67.04,White,5
Hatchback,39176,1,Hyundai,Hyundai Grand i10,2017,443000,Petrol,Zero Dep,Manual,18.9,1197,81.86,Others,5
Hatchback,50000,1,Maruti,Maruti A-Star,2012,225000,Petrol,Third Party insurance,Manual,19.0,998,66.1,Others,5
Hatchback,80000,2,Nissan,Nissan Micra Active,2017,300000,Petrol,Third Party insurance,Manual,19.49,1198,67.04,White,5
SUV,50000,1,Maruti,Maruti Vitara Brezza,2020,750000,Petrol,Third Party insurance,Manual,17.03,1462,103.26,Others,5
Sedan,120000,3,Maruti,Maruti Swift Dzire,2016,490000,Diesel,Third Party insurance,Manual,26.59,1248,74.0,Others,5
MUV,70000,3,Maruti,Maruti Ertiga,2012,450000,Diesel,Third Party insurance,Manual,20.77,1248,88.8,Others,7
Hatchback,40000,1,Hyundai,Hyundai Grand i10,2016,425000,Petrol,Third Party insurance,Manual,18.9,1197,82.0,Others,5
Hatchback,70000,1,Hyundai,Hyundai Santro,2001,65000,Petrol,Third Party insurance,Manual,18.9,999,82.0,Others,5
SUV,100000,3,Ford,Ford Ecosport,2017,490000,Petrol,Third Party insurance,Automatic,15.63,1499,110.4,Others,5
Sedan,60000,2,Tata,Tata Indigo,2012,150000,Diesel,Third Party insurance,Manual,17.0,1405,69.0424,White,5
Sedan,29905,1,Hyundai,Hyundai Verna,2019,894999,Petrol,Comprehensive,Manual,17.0,1591,121.3,Grey,5
Sedan,70000,1,Maruti,Maruti Swift Dzire,2015,490000,Diesel,Third Party insurance,Manual,26.59,1248,74.0,Gray,5
Hatchback,80000,4,Mercedes-Benz,Mercedes-Benz A Class,2013,875000,Diesel,Third Party insurance,Automatic,20.0,2143,107.3,Others,5
SUV,70000,2,Tata,Tata Harrier,2019,1450000,Diesel,Comprehensive,Manual,16.35,1956,167.67,White,5
Sedan,80000,1,Honda,Honda Amaze,2018,625000,Diesel,Third Party insurance,Manual,25.8,1498,98.6,Gray,5
SUV,40000,1,Mahindra,Mahindra XUV300,2020,850000,Petrol,Third Party insurance,Manual,16.82,1197,108.62,Others,5
Sedan,88069,2,Skoda,Skoda Rapid,2021,859000,Petrol,Third Party insurance,Manual,18.97,999,108.62,Silver,5
Hatchback,50789,3,Hyundai,Hyundai i10,2014,278000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Silver,5
Sedan,76000,2,Hyundai,Hyundai Verna,2014,550000,Diesel,Comprehensive,Manual,22.32,1582,126.32,White,5
Hatchback,42212,1,Maruti,Maruti Alto 800,2019,304000,Petrol,Comprehensive,Manual,22.05,796,47.33,Others,5
Sedan,105227,1,Honda,Honda Amaze,2015,371000,Petrol,Third Party insurance,Manual,18.0,1198,86.7,Black,5
Sedan,150000,3,Skoda,Skoda Laura,2006,125000,Diesel,Third Party insurance,Manual,17.5,1896,104.54992,Others,5
SUV,92700,2,Hyundai,Hyundai Creta,2019,1250000,Diesel,Comprehensive,Automatic,17.6,1582,126.2,White,5
Sedan,120000,2,Chevrolet,Chevrolet Cruze,2011,339000,Diesel,Third Party insurance,Manual,18.3,1991,147.9,Others,5
Hatchback,30000,1,Maruti,Maruti Alto,2006,70000,Petrol,Third Party insurance,Manual,19.7,796,46.3,Others,5
Hatchback,12168,1,Maruti,Maruti Swift,2021,695000,Petrol,Comprehensive,Manual,22.0,1197,81.8,Blue,5
