Car_type,Kms_driven,No_of_owners,Car_name,Car_model,Model_Year,Car_price,Fuel_type,Insurance_type,Transmission,Mileage,Engine,Max_power,Color,Seating_capacity
Sedan,10000,1,Maruti,Maruti Swift Dzire Tour,2020,625000,Petrol,Third Party insurance,Manual,19.95,1197,81.8,White,5
Hatchback,70000,2,Ford,Ford Figo,2010,185000,Petrol,Third Party insurance,Manual,15.6,1196,70.0,Others,5
Hatchback,44790,1,Maruti,Maruti Alto 800,2020,357000,Petrol,Third Party insurance,Manual,22.05,796,47.33,Silver,5
Hatchback,14213,1,Maruti,Maruti S-Presso,2022,547000,Petrol,Third Party,Manual,21.7,998,65.71,White,5
SUV,102000,2,Maruti,Maruti Vitara Brezza,2018,800000,Diesel,Comprehensive,Manual,24.3,1248,88.5,Grey,5
Hatchback,40724,3,Hyundai,Hyundai i10,2012,311000,Petrol,Third Party insurance,Manual,20.36,1197,78.9,White,5
Hatchback,55724,2,Maruti,Maruti Baleno,2017,570000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Silver,5
Sedan,100000,1,Maruti,Maruti Swift Dzire,2010,300000,Petrol,Third Party insurance,Manual,17.5,1298,85.8,Others,5
Hatchback,85396,1,Maruti,Maruti Alto 800,2017,332000,Petrol,Third Party,Manual,22.05,796,47.33,Silver,5
Hatchback,50000,2,Maruti,Maruti Baleno,2016,509999,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Others,5
Hatchback,27136,1,Maruti,Maruti Alto 800,2016,325000,Petrol,Comprehensive,Manual,24.7,796,47.3,Red,5
Hatchback,44591,1,Ford,Ford Freestyle,2019,644000,Petrol,Zero Dep,Manual,19.0,1194,94.68,White,5
Coupe,6000,1,Mercedes-Benz,Mercedes-Benz C-Class,2021,8200000,Petrol,Third Party insurance,Automatic,11.9,2996,384.87,Black,4
Hatchback,20034,1,Maruti,Maruti Ignis,2018,528000,Petrol,Comprehensive,Manual,20.89,1197,81.8,Others,5
Hatchback,50000,2,Hyundai,Hyundai Santro Xing,2012,260000,Petrol,Third Party insurance,Manual,17.92,1086,62.1,Others,5
MUV,47529,1,Kia,Kia Carens,2022,1150000,Petrol,Comprehensive,Manual,17.92,1497,113.42,White,7
Hatchback,46739,1,Maruti,Maruti Baleno,2017,740000,Petrol,Comprehensive,Automatic,19.56,1197,81.8,Blue,5
Sedan,150000,2,Hyundai,Hyundai Verna,2012,409999,Diesel,Third Party insurance,Manual,22.32,1582,126.32,Others,5
Hatchback,62000,1,Maruti,Maruti Celerio X,2019,599000,Petrol,Third Party insurance,Automatic,21.63,998,67.0,Grey,5
MUV,45000,1,Maruti,Maruti XL6,2021,1125000,Petrol,Third Party insurance,Manual,19.01,1462,103.2,Silver,6
Sedan,36000,1,Honda,Honda City,2020,1299000,Petrol,Third Party insurance,Automatic,18.3,1498,119.35,GOLDEN BROWN,5
Sedan,40000,1,Honda,Honda City,2019,1050000,Petrol,Third Party insurance,Manual,17.14,1497,117.6,Others,5
Hatchback,15850,1,Datsun,Datsun RediGO,2020,416000,Petrol,Comprehensive,Manual,22.5,999,67.0,Red,5
Sedan,62535,1,Maruti,Maruti Swift Dzire,2017,642000,Petrol,Third Party insurance,Automatic,21.21,1197,81.8,Others,5
SUV,94600,1,Maruti,Maruti Vitara Brezza,2018,849000,Diesel,Comprehensive,Manual,24.3,1248,88.5,Red,5
Sedan,80375,2,Maruti,Maruti Swift Dzire,2013,434000,Petrol,Third Party insurance,Manual,22.41,1197,88.5,Black,5
Hatchback,97935,3,Honda,Honda Brio,2012,276000,Petrol,Comprehensive,Manual,19.4,1198,86.8,Silver,5
Hatchback,38300,1,Hyundai,Hyundai i20,2019,710000,Petrol,Comprehensive,Manual,18.6,1197,81.86,Polar White,5
Hatchback,81917,1,Maruti,Maruti Baleno,2017,580000,Petrol,Zero Dep,Manual,21.4,1197,83.1,Blue,5
Hatchback,69000,1,Maruti,Maruti Baleno,2016,575000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Red,5
Hatchback,43566,2,Hyundai,Hyundai Grand i10,2016,498000,Petrol,Comprehensive,Manual,18.9,1197,82.0,Silver,5
Hatchback,94201,2,Hyundai,Hyundai i20,2015,533000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,White,5
Hatchback,50000,1,Maruti,Maruti Baleno,2017,699000,Petrol,Third Party insurance,Automatic,21.4,1197,83.1,Blue,5
Hatchback,40689,1,Tata,Tata Tiago,2019,520000,Petrol,Zero Dep,Manual,23.84,1199,84.0,Red,5
Sedan,35849,1,Honda,Honda Amaze,2018,720000,Petrol,Comprehensive,Manual,19.5,1199,88.76,Red,5
SUV,15833,1,MG,MG Hector,2021,1800000,Diesel,Zero Dep,Manual,17.41,1956,167.68,Burgundy Red Metallic,5
Sedan,90000,2,Skoda,Skoda Laura,2011,380000,Diesel,Third Party insurance,Manual,20.0,1968,108.5,Others,5
Hatchback,62000,1,Hyundai,Hyundai i20,2019,749000,Petrol,Third Party,Manual,18.6,1197,81.86,Grey,5
Hatchback,40000,3,Maruti,Maruti Alto K10,2017,330000,Petrol,Third Party insurance,Manual,23.95,998,67.05,Others,5
SUV,20000,1,Tata,Tata New Safari,2021,2195000,Diesel,Comprehensive,Automatic,14.08,1956,167.67,Blue,6
Hatchback,10000,1,Tata,Tata Tiago NRG,2022,700000,Petrol,Third Party insurance,Manual,20.09,1199,84.48,Others,5
Hatchback,69552,1,Hyundai,Hyundai i20,2016,645000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,White,5
Hatchback,97610,1,Renault,Renault KWID,2018,391000,Petrol,Third Party,Automatic,24.04,999,67.0,Grey,5
Sedan,74914,2,Honda,Honda City,2012,509000,Petrol,Third Party,Automatic,16.8,1497,116.3,Brown,5
SUV,41000,1,Tata,Tata Harrier,2022,2275000,Diesel,Third Party insurance,Automatic,14.6,1956,167.67,Golden,5
Hatchback,101887,2,Hyundai,Hyundai i20,2015,516000,Petrol,Comprehensive,Manual,18.6,1197,81.83,Silver,5
Hatchback,42217,2,Maruti,Maruti Wagon R,2012,312000,Petrol,Comprehensive,Manual,18.9,998,67.1,White,5
SUV,63000,1,Jeep,Jeep Compass,2019,1975000,Petrol,Third Party insurance,Automatic,16.0,1368,160.0,Grey,5
Hatchback,80315,2,Maruti,Maruti Celerio,2016,434000,Petrol,Third Party,Automatic,26.68,998,65.71,Silver,5
Hatchback,55000,1,Maruti,Maruti Wagon R,2013,375000,Petrol,Third Party,Manual,18.9,998,67.1,Red,5
Hatchback,64447,1,Datsun,Datsun GO,2019,432000,Petrol,Third Party insurance,Manual,19.83,1198,67.0,Orange,5
Hatchback,76947,1,Hyundai,Hyundai Grand i10 Nios,2019,688000,Petrol,Third Party,Automatic,20.7,1197,81.86,Red,5
Hatchback,23110,1,Datsun,Datsun RediGO,2018,350000,Petrol,Third Party insurance,Manual,22.7,799,53.64,Brown,5
Hatchback,40235,2,Hyundai,Hyundai Grand i10,2018,496000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Red,5
Hatchback,48992,1,Maruti,Maruti Swift,2017,630000,Petrol,Third Party insurance,Manual,22.0,1197,81.8,Grey,5
Hatchback,21000,1,Hyundai,Hyundai Grand i10,2019,685000,Petrol,Third Party insurance,Automatic,18.9,1197,81.86,Grey,5
SUV,30465,1,Citroen,Citroen C5 Aircross,2021,3200000,Diesel,Comprehensive,Automatic,18.6,1997,171.9451656,Blue,5
Hatchback,50000,1,Maruti,Maruti Celerio,2022,630000,CNG,Third Party insurance,Manual,35.6,998,55.92,Others,5
MUV,90000,2,Honda,Honda Mobilio,2015,550000,Petrol,Third Party insurance,Manual,17.3,1497,117.3,Others,7
MUV,136083,1,Honda,Honda Mobilio,2014,520000,Diesel,Comprehensive,Manual,24.2,1498,98.6,Red,7
Sedan,90000,2,Honda,Honda City,2007,250000,Petrol,Third Party insurance,Manual,17.7,1497,76.93296,Black,5
SUV,100000,1,Maruti,Maruti Vitara Brezza,2019,1000000,Diesel,Third Party insurance,Manual,24.3,1248,88.5,Others,5
Hatchback,39817,2,Maruti,Maruti Ignis,2018,496000,Petrol,Zero Dep,Manual,20.89,1197,81.8,Silver,5
Sedan,54063,1,Maruti,Maruti Ciaz,2017,788000,Diesel,Third Party,Manual,28.09,1248,88.5,Brown,5
Hatchback,37000,1,Hyundai,Hyundai i20 N Line,2021,994999,Petrol,Comprehensive,Manual,20.0,998,118.41,Blue,5
Hatchback,67372,1,Hyundai,Hyundai Grand i10,2013,416000,Petrol,Third Party insurance,Manual,18.9,1197,82.0,Orange,5
Hatchback,76685,1,Maruti,Maruti Alto 800,2019,344000,Petrol,Third Party,Manual,24.7,796,47.3,Silver,5
Hatchback,115595,1,Maruti,Maruti Swift,2014,450000,Diesel,Comprehensive,Manual,22.9,1248,74.0,White,5
Hatchback,89956,2,Volkswagen,Volkswagen Polo,2019,523000,Petrol,Third Party,Manual,17.74,999,75.1,Black,5
Sedan,120000,2,Maruti,Maruti Swift Dzire,2011,340000,Diesel,Third Party insurance,Manual,19.3,1248,73.9,Others,5
Hatchback,87189,1,Hyundai,Hyundai Grand i10,2019,520000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Silver,5
Hatchback,42662,1,Maruti,Maruti Swift,2019,628000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Red,5
Hatchback,69000,1,Maruti,Maruti Swift,2014,525000,Diesel,Third Party insurance,Manual,25.2,1248,74.0,White,5
Hatchback,63002,1,Hyundai,Hyundai Santro,2019,513999,Petrol,Third Party insurance,Automatic,20.3,1086,68.0,Silver,5
Sedan,120000,1,Volkswagen,Volkswagen Passat,2018,1700000,Diesel,Third Party insurance,Automatic,17.42,1968,175.0,White,5
Sedan,108000,1,Hyundai,Hyundai Verna,2008,290000,Petrol,Third Party insurance,Manual,13.9,1599,101.788224,Red,5
MUV,110000,2,Mahindra,Mahindra Marazzo,2020,950000,Diesel,Third Party insurance,Manual,17.3,1497,120.96,White,7
Sedan,40022,2,Hyundai,Hyundai Verna,2018,900000,Petrol,Not Available,Manual,17.0,1591,121.3,Orange,5
Hatchback,81000,1,Maruti,Maruti Baleno,2019,750000,Diesel,Third Party insurance,Manual,27.39,1248,74.0,magma gray,5
Sedan,70000,1,Tata,Tata Manza,2011,300000,Diesel,Third Party insurance,Manual,21.12,1248,88.8,Others,5
SUV,46000,1,Mahindra,Mahindra TUV 300,2019,980000,Diesel,Third Party insurance,Manual,18.49,1493,100.0,Red,7
Hatchback,45911,1,Maruti,Maruti Swift,2018,675000,Petrol,Third Party insurance,Automatic,22.56,1197,88.5,Blue,5
Sedan,87335,1,Honda,Honda City,2016,616000,Petrol,Comprehensive,Manual,17.8,1497,117.3,Others,5
SUV,15600,3,Maruti,Maruti Gypsy,2004,550000,Petrol,Third Party insurance,Manual,11.96,1298,80.0,Green,8
SUV,41108,2,Ford,Ford Ecosport,2018,814000,Petrol,Comprehensive,Manual,17.0,1497,121.31,Red,5
Hatchback,35545,1,Maruti,Maruti Baleno,2019,750000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Blue,5
Sedan,120000,1,Hyundai,Hyundai Xcent,2017,450000,Diesel,Third Party insurance,Manual,24.4,1120,71.0,Others,5
Hatchback,54631,1,Hyundai,Hyundai Grand i10,2016,498000,Petrol,Comprehensive,Manual,18.9,1197,82.0,Red,5
Sedan,107000,1,Maruti,Maruti Ciaz,2015,650000,Diesel,Third Party insurance,Manual,26.21,1248,88.5,Maroon,5
Hatchback,38471,2,Hyundai,Hyundai Grand i10,2019,527000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Silver,5
Hatchback,72393,2,Maruti,Maruti Wagon R,2015,329000,Petrol,Comprehensive,Manual,20.51,998,67.04,Red,5
Hatchback,58000,1,Ford,Ford Figo,2015,350000,Petrol,Third Party insurance,Manual,15.6,1196,70.02,Grey,5
Hatchback,20266,1,Hyundai,Hyundai Santro,2018,541000,Petrol,Comprehensive,Manual,20.3,1086,68.0,Silver,5
Hatchback,120000,3,Hyundai,Hyundai i20,2012,340000,Diesel,Third Party insurance,Manual,21.9,1396,88.76,Others,5
Hatchback,90000,2,Hyundai,Hyundai Santro Xing,2008,185000,Petrol,Third Party insurance,Manual,17.92,1086,62.1,Others,5
SUV,84910,1,Hyundai,Hyundai Creta,2017,1125000,Diesel,Third Party insurance,Manual,19.67,1582,126.2,Grey,5
Sedan,70000,1,Honda,Honda City,2020,1000000,Petrol,Third Party insurance,Manual,17.4,1497,117.6,White,5
Hatchback,120000,2,Mahindra,Mahindra KUV 100 NXT,2018,450000,Diesel,Third Party insurance,Manual,25.32,1198,77.0,Others,5
Sedan,120000,2,Hyundai,Hyundai Xcent,2016,445000,Diesel,Third Party insurance,Manual,24.4,1120,71.0,Silver,5
SUV,109000,1,Hyundai,Hyundai Creta,2018,1195000,Diesel,Comprehensive,Manual,19.67,1582,126.2,White,5
Hatchback,44000,1,Maruti,Maruti Celerio,2016,440000,Petrol,Third Party insurance,Manual,23.1,998,67.04,White,5
Hatchback,44363,1,Maruti,Maruti Celerio X,2019,503000,Petrol,Zero Dep,Manual,21.63,998,67.05,Silver,5
Sedan,39461,1,Maruti,Maruti Swift Dzire,2018,702000,Petrol,Comprehensive,Automatic,21.21,1197,81.8,Silver,5
Sedan,120000,2,Mercedes-Benz,Mercedes-Benz E-Class,2012,1175000,Diesel,Third Party insurance,Automatic,10.0,2148,170.0,Others,5
Hatchback,59126,1,Maruti,Maruti Baleno,2018,690000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Blue,5
Hatchback,65331,1,Hyundai,Hyundai Grand i10,2018,520000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Silver,5
Hatchback,45000,1,Maruti,Maruti Baleno,2017,699000,Petrol,Third Party insurance,Manual,21.1,998,100.0,Red,5
Hatchback,41378,2,Maruti,Maruti Swift,2013,436000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Silver,5
Sedan,120000,1,Tata,Tata Manza,2013,250000,Diesel,Third Party insurance,Manual,21.02,1248,88.76,Others,5
Sedan,124781,1,Honda,Honda City,2014,501999,Petrol,Comprehensive,Manual,17.4,1497,117.3,Red,5
Hatchback,63313,1,Maruti,Maruti Swift,2016,509999,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Silver,5
Hatchback,62535,1,Maruti,Maruti Baleno,2016,660000,Diesel,Third Party insurance,Manual,27.39,1248,74.0,Silver,5
Hatchback,89581,1,Maruti,Maruti Baleno,2017,599000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Red,5
Sedan,120000,2,Ford,Ford Fiesta Classic,2011,250000,Diesel,Third Party insurance,Manual,19.68,1399,67.0,Others,5
Sedan,78866,1,Jaguar,Jaguar XE,2017,3400000,Diesel,Third Party insurance,Automatic,13.6,1999,177.0,Blue,5
Sedan,120000,2,Volkswagen,Volkswagen Jetta,2014,750000,Diesel,Third Party insurance,Automatic,16.96,1968,138.03,Gray,5
SUV,58000,1,Mahindra,Mahindra XUV500,2018,1595000,Diesel,Third Party insurance,Manual,15.1,2179,152.87,Maroon,7
Hatchback,90000,1,Maruti,Maruti Wagon R,2012,310000,Petrol,Third Party insurance,Manual,21.79,998,67.05,Grey,5
Hatchback,59000,1,Maruti,Maruti Baleno,2017,675000,Petrol,Zero Dep,Manual,21.1,998,100.0,Blue,5
Sedan,66000,1,Jaguar,Jaguar XJ,2013,3500000,Diesel,Third Party insurance,Automatic,10.5,2993,271.2,White,4
SUV,100000,3,Mercedes-Benz,Mercedes-Benz M-Class,2011,1200000,Diesel,Third Party insurance,Automatic,10.5,2987,162.7428,Others,5
Hatchback,99003,1,Maruti,Maruti S-Presso,2019,392000,Petrol,Comprehensive,Manual,21.7,998,67.05,Red,5
Hatchback,76003,1,Maruti,Maruti S-Presso,2019,401000,Petrol,Third Party insurance,Manual,21.7,998,67.05,Silver,5
SUV,70000,1,Audi,Audi Q5,2017,4200000,Diesel,Third Party insurance,Automatic,14.16,1968,174.3,Others,5
Hatchback,101863,3,Maruti,Maruti Baleno,2017,581000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Silver,5
Sedan,107344,1,Volkswagen,Volkswagen Vento,2018,909000,Diesel,Comprehensive,Automatic,22.15,1498,108.6,White,5
SUV,100000,3,Mercedes-Benz,Mercedes-Benz M-Class,2011,2400000,Diesel,Third Party insurance,Automatic,22.15,2987,162.7428,Others,5
Hatchback,56129,1,Hyundai,Hyundai Grand i10,2018,543000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Red,5
MUV,70599,1,Maruti,Maruti Ertiga,2019,1100000,Diesel,Comprehensive,Manual,24.52,1248,88.5,Red,7
Sedan,97208,1,Honda,Honda Amaze,2018,743000,Diesel,Comprehensive,Automatic,23.8,1498,78.9,White,5
Sedan,53509,2,Skoda,Skoda Rapid,2020,997000,Petrol,Third Party,Manual,18.97,999,108.62,Red,5
SUV,52000,1,Jeep,Jeep Compass,2017,1599000,Diesel,Third Party insurance,Manual,17.1,1956,170.0,White,5
Hatchback,97621,1,Hyundai,Hyundai i20,2021,811000,Petrol,Third Party insurance,Manual,21.0,1197,81.8,White,5
Hatchback,113000,1,Hyundai,Hyundai i10,2009,250000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Red,5
MUV,152000,1,Toyota,Toyota Innova,2008,650000,Diesel,Third Party insurance,Manual,12.8,2494,100.60464,Red,8
SUV,78000,1,Maruti,Maruti SX4 S Cross,2018,975000,Diesel,Third Party insurance,Manual,25.1,1248,88.5,White,5
Sedan,93000,1,Audi,Audi A4,2011,1199000,Diesel,Third Party insurance,Automatic,16.55,1968,147.51,White,5
Sedan,48000,1,Mercedes-Benz,Mercedes-Benz S-Class,2001,999000,Petrol,Third Party insurance,Manual,13.0,2987,207.1272,Silver,5
MUV,55000,1,Chevrolet,Chevrolet Enjoy,2013,525000,Diesel,Third Party insurance,Manual,18.2,1248,73.8,CBeige,7
Sedan,131852,1,Maruti,Maruti Swift Dzire,2012,420000,Diesel,Third Party insurance,Manual,19.3,1248,73.9,White,5
Hatchback,20000,1,Maruti,Maruti Swift,2021,600000,Petrol,Third Party insurance,Manual,21.21,1197,81.8,Others,5
SUV,44416,1,Renault,Renault Duster,2019,996000,Diesel,Third Party insurance,Manual,19.6,1461,108.45,Blue,5
Hatchback,69408,3,Honda,Honda Brio,2012,311000,Petrol,Comprehensive,Manual,19.4,1198,86.8,Red,5
SUV,10000,1,Volkswagen,Volkswagen Taigun,2022,1700000,Petrol,Third Party insurance,Manual,20.08,999,113.98,Black,5
Hatchback,78911,2,Maruti,Maruti Baleno,2016,572000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Blue,5
Hatchback,85298,1,Datsun,Datsun GO,2017,307000,Petrol,Zero Dep,Manual,19.02,1198,67.05,Red,5
Sedan,60529,1,Honda,Honda City,2014,454000,Petrol,Third Party,Manual,17.4,1497,117.3,White,5
Sedan,115276,2,Skoda,Skoda Rapid,2017,775000,Diesel,Comprehensive,Manual,21.13,1498,108.6,Silver,5
SUV,60000,1,Maruti,Maruti Vitara Brezza,2019,850000,Diesel,Third Party insurance,Automatic,24.3,1248,88.5,Others,5
SUV,30241,1,Renault,Renault Duster,2020,907000,Petrol,Third Party insurance,Manual,16.42,1498,104.55,White,5
Hatchback,24197,1,Hyundai,Hyundai Santro,2019,509000,Petrol,Comprehensive,Manual,20.3,1086,68.0,Others,5
SUV,20000,1,Mercedes-Benz,Mercedes-Benz GLA,2022,4800000,Petrol,Third Party insurance,Automatic,20.3,1332,160.92,Others,5
Hatchback,44981,1,Hyundai,Hyundai i20 N Line,2021,940000,Petrol,Third Party,Manual,20.0,998,118.41,White,5
Hatchback,85497,2,Nissan,Nissan Micra,2011,227000,Diesel,Comprehensive,Manual,23.08,1461,63.1,Maroon,5
SUV,20000,1,Audi,Audi Q5,2022,6200000,Petrol,Third Party insurance,Automatic,13.47,1984,245.59,Others,5
Hatchback,30000,1,Maruti,Maruti Baleno,2019,650000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Others,5
Hatchback,80000,1,Maruti,Maruti Swift,2017,580000,Diesel,Third Party insurance,Manual,28.4,1248,74.0,Grey,5
Hatchback,41000,1,Honda,Honda Brio,2017,595000,Petrol,Third Party insurance,Automatic,16.5,1198,86.8,White,5
SUV,73000,1,Hyundai,Hyundai Creta,2017,1100000,Diesel,Third Party insurance,Automatic,17.01,1582,126.2,Black,5
Sedan,40000,1,Maruti,Maruti Swift Dzire,2022,770000,Petrol,Third Party insurance,Manual,22.41,1197,88.5,Others,5
Hatchback,27000,1,Maruti,Maruti Swift,2018,695000,Petrol,Comprehensive,Manual,22.0,1197,81.8,Red,5
Hatchback,57380,3,Tata,Tata Tiago,2018,496000,Petrol,Comprehensive,Manual,23.84,1199,84.0,Silver,5
Sedan,81334,1,Hyundai,Hyundai Elantra,2018,1261000,Diesel,Third Party,Automatic,18.23,1582,126.2,Silver,5
Sedan,70000,1,Maruti,Maruti Swift Dzire,2022,875000,CNG,Third Party insurance,Manual,31.12,1197,76.43,Others,5
SUV,32483,1,Tata,Tata Nexon,2021,927999,Diesel,Third Party insurance,Manual,23.22,1497,113.42,Red,5
SUV,71220,2,Maruti,Maruti Vitara Brezza,2016,803999,Diesel,Third Party insurance,Manual,24.3,1248,88.5,Blue,5
SUV,17459,1,Kia,Kia Sonet,2021,1100000,Petrol,Not Available,Manual,18.2,998,118.36,Black,5
SUV,6517,1,Maruti,Maruti Brezza,2023,1275000,Petrol,Comprehensive,Manual,17.38,1462,101.65,White,5
SUV,70427,1,Hyundai,Hyundai Creta,2018,950000,Diesel,Comprehensive,Manual,22.1,1396,88.7,Black,5
Hatchback,52306,1,Maruti,Maruti Alto K10,2018,400000,Petrol,Comprehensive,Automatic,23.95,998,67.1,Grey,5
Sedan,111670,1,Volkswagen,Volkswagen Vento,2015,550000,Diesel,Comprehensive,Automatic,21.21,1498,103.2,White,5
Hatchback,40000,1,Maruti,Maruti Wagon R,2019,475000,Petrol,Third Party insurance,Manual,21.79,998,67.05,Others,5
Hatchback,67000,1,Hyundai,Hyundai i20 Active,2017,720000,Diesel,Third Party insurance,Manual,21.19,1396,88.73,Silver,5
Sedan,77000,1,BMW,BMW 5 Series,2018,4050000,Diesel,Third Party insurance,Automatic,20.37,1995,187.74,Blue,5
SUV,71000,1,BMW,BMW X5,2016,3875000,Diesel,Third Party insurance,Automatic,15.97,2993,258.0,Black,5
Sedan,88471,3,Honda,Honda City,2012,417000,Petrol,Third Party,Manual,16.8,1497,116.3,Silver,5
Hatchback,88479,1,Hyundai,Hyundai Grand i10,2018,532000,Diesel,Third Party,Manual,24.0,1186,73.97,Silver,5
MUV,39000,1,Maruti,Maruti XL6,2020,1150000,Petrol,Third Party insurance,Manual,19.01,1462,103.2,Blue,6
Sedan,50003,1,Volkswagen,Volkswagen Vento,2018,944000,Diesel,Comprehensive,Automatic,22.15,1498,108.6,Blue,5
Hatchback,82163,1,Hyundai,Hyundai Grand i10,2017,501000,Petrol,Comprehensive,Manual,18.9,1197,81.86,Others,5
Hatchback,40000,1,Maruti,Maruti Baleno,2022,850000,Petrol,Third Party insurance,Manual,22.35,1197,88.5,White,5
Hatchback,108560,1,Maruti,Maruti Swift,2016,472000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Others,5
SUV,70000,1,Mahindra,Mahindra XUV500,2014,860000,Diesel,Third Party insurance,Manual,15.1,2179,140.0,Black,7
Hatchback,28292,1,Datsun,Datsun RediGO,2021,469000,Petrol,Third Party,Manual,21.7,999,67.05,Brown,5
Hatchback,117467,1,Maruti,Maruti Alto 800,2017,289000,Petrol,Comprehensive,Manual,24.7,796,47.3,Silver,5
Hatchback,65000,1,Maruti,Maruti Baleno,2019,690000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Maroon,5
Hatchback,60541,1,Hyundai,Hyundai i10,2012,321000,Petrol,Third Party,Manual,20.36,1197,78.9,Red,5
SUV,60000,1,Ford,Ford Ecosport,2015,575000,Petrol,Third Party insurance,Manual,18.88,999,123.37,Silver,5
Sedan,76355,1,Honda,Honda City,2019,890000,Petrol,Third Party insurance,Manual,17.4,1497,117.6,White,5
Hatchback,60000,1,Maruti,Maruti S-Presso,2021,525000,Petrol,Third Party insurance,Automatic,21.7,998,67.05,Others,5
SUV,50000,1,Nissan,Nissan Terrano,2019,900000,Diesel,Third Party insurance,Manual,19.87,1461,83.14,Others,5
SUV,96000,1,MG,MG Hector,2019,1650000,Diesel,Third Party insurance,Manual,17.41,1956,167.68,Silver,5
SUV,63000,1,Mahindra,Mahindra XUV300,2020,1120000,Diesel,Third Party insurance,Manual,20.0,1497,115.0,Red,5
Hatchback,40000,1,Hyundai,Hyundai Grand i10 Nios,2020,599000,Petrol,Third Party insurance,Manual,20.7,1197,81.86,Blue,5
SUV,30000,1,Hyundai,Hyundai Venue,2021,1019999,Petrol,Third Party insurance,Manual,18.0,998,118.35,Others,5
Sedan,101543,1,Maruti,Maruti Swift Dzire,2014,443000,Petrol,Comprehensive,Manual,22.41,1197,88.5,Silver,5
Hatchback,66424,1,Maruti,Maruti Baleno,2016,644000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Blue,5
SUV,120000,1,Maruti,Maruti SX4 S Cross,2020,750000,Petrol,Third Party insurance,Manual,18.55,1462,103.25,Others,5
Hatchback,33433,1,Tata,Tata Tiago,2018,519000,Petrol,Third Party insurance,Manual,23.84,1199,84.0,Orange,5
Hatchback,72169,1,Hyundai,Hyundai i20,2016,695000,Diesel,Third Party insurance,Manual,22.54,1396,88.73,Red,5
Sedan,48175,1,Honda,Honda City,2018,981000,Petrol,Third Party,Automatic,18.0,1497,117.6,Brown,5
Hatchback,73452,1,Maruti,Maruti Celerio,2014,425000,Petrol,Third Party insurance,Manual,23.1,998,67.04,Yellow,5
SUV,54807,1,MG,MG Hector,2020,1537000,Petrol,Third Party,Automatic,13.96,1451,141.0,White,5
Hatchback,47118,1,Maruti,Maruti Alto 800,2017,323000,Petrol,Comprehensive,Manual,22.05,796,47.33,Blue,5
SUV,100000,1,Tata,Tata Nexon,2017,700000,Petrol,Third Party insurance,Manual,17.0,1198,108.5,Gray,5
SUV,41192,1,Nissan,Nissan Magnite,2021,809000,Petrol,Zero Dep,Manual,18.75,999,71.02,White,5
SUV,70000,1,Tata,Tata Harrier,2019,1785000,Diesel,Third Party insurance,Manual,17.0,1956,138.1,Others,5
SUV,105264,1,Ford,Ford Endeavour,2016,2650000,Diesel,Third Party insurance,Automatic,10.91,3198,197.0,Red,7
SUV,70000,1,Honda,Honda CR-V,2012,1195000,Petrol,Third Party insurance,Automatic,11.1,2354,158.8,Brown,5
SUV,50380,1,Land Rover,Land Rover Range Rover Evoque,2017,4800000,Diesel,Third Party insurance,Automatic,15.68,1999,177.0,Red,5
Sedan,80000,2,Tata,Tata Manza,2010,245000,Diesel,Third Party insurance,Manual,19.0,1248,88.7688,White,5
Hatchback,51000,1,Maruti,Maruti Celerio,2016,425000,Petrol,Third Party,Manual,23.1,998,67.04,Grey,5
Hatchback,31846,1,Renault,Renault KWID,2017,385000,Petrol,Third Party insurance,Manual,23.01,999,67.0,Silver,5
Hatchback,63000,1,Hyundai,Hyundai Grand i10,2015,545000,Diesel,Third Party insurance,Manual,24.0,1120,70.0,Maroon,5
Hatchback,114676,2,Hyundai,Hyundai i20,2015,588000,Diesel,Comprehensive,Manual,22.54,1396,88.73,White,5
Hatchback,82662,1,Hyundai,Hyundai i20,2019,747000,Diesel,Third Party insurance,Manual,22.54,1396,88.76,Silver,5
Hatchback,50000,2,Maruti,Maruti Alto K10,2014,280000,Petrol,Third Party insurance,Manual,23.95,998,67.05,Others,5
MUV,66518,1,Renault,Renault Triber,2019,633000,Petrol,Third Party,Manual,20.0,999,71.01,Silver,7
