Car_type,Kms_driven,No_of_owners,Car_name,Car_model,Model_Year,Car_price,Fuel_type,Insurance_type,Transmission,Mileage,Engine,Max_power,Color,Seating_capacity
SUV,50000,1,Hyundai,Hyundai Alcazar,2021,1600000,Petrol,Third Party insurance,Manual,14.5,1999,156.9,Black,6
Hatchback,77042,1,Maruti,Maruti Swift,2019,449000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Red,5
Sedan,42325,1,Tata,Tata Tigor,2021,517000,Petrol,Third Party,Manual,19.28,1199,84.82,Others,5
Hatchback,50000,1,Volkswagen,Volkswagen Polo,2017,500000,Petrol,Third Party insurance,Manual,16.2,1199,74.0,Others,5
Hatchback,37196,1,Maruti,Maruti Swift,2015,400000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Others,5
Hatchback,61530,1,Maruti,Maruti Baleno,2017,459999,Diesel,Third Party insurance,Manual,27.39,1248,74.0,Red,5
Hatchback,48000,1,Hyundai,Hyundai i20 Active,2016,580000,Petrol,Third Party insurance,Manual,17.19,1197,81.86,White,5
SUV,74444,1,Maruti,Maruti Vitara Brezza,2017,643000,Diesel,Comprehensive,Manual,24.3,1248,88.5,Others,5
Hatchback,120000,1,Skoda,Skoda Fabia,2011,200000,Petrol,Third Party insurance,Manual,16.25,1198,75.0,Others,5
Hatchback,11768,1,Maruti,Maruti S-Presso,2020,411000,Petrol,Comprehensive,Manual,21.7,998,65.71,Others,5
Hatchback,19715,2,Renault,Renault KWID,2020,384000,Petrol,Third Party,Manual,22.3,799,53.26,Blue,5
SUV,54581,1,Honda,Honda WR-V,2018,500000,Petrol,Third Party insurance,Manual,17.5,1199,88.7,Brown,5
Sedan,34000,1,Audi,Audi A6,2014,1475000,Diesel,Comprehensive,Automatic,17.68,1968,174.33,Grey,5
Hatchback,50000,2,Hyundai,Hyundai i20,2016,500000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Others,5
Hatchback,40000,2,Volkswagen,Volkswagen Polo,2014,360000,Petrol,Third Party insurance,Manual,16.47,1198,74.0,Others,5
SUV,70000,4,Toyota,Toyota Fortuner,2015,1450000,Diesel,Third Party insurance,Automatic,12.55,2982,168.5,Silver,7
SUV,19600,3,Porsche,Porsche Macan,2016,4200000,Petrol,Third Party insurance,Automatic,13.6,1984,252.0,Blue,5
MUV,120000,1,Chevrolet,Chevrolet Tavera,2011,350000,Diesel,Third Party insurance,Manual,14.8,2499,78.90559999999999,White,7
SUV,68000,1,BMW,BMW X3,2012,1199000,Diesel,Comprehensive,Automatic,16.09,1995,184.0,Black,5
Sedan,70000,2,Tata,Tata Manza,2014,220000,Diesel,Third Party insurance,Manual,21.02,1248,88.76,Others,5
Hatchback,50000,4,Hyundai,Hyundai Grand i10,2016,330000,Diesel,Third Party insurance,Manual,24.0,1120,70.0,Others,5
Sedan,70179,1,Tata,Tata Tigor,2021,518000,Petrol,Third Party,Manual,19.28,1199,84.82,White,5
Hatchback,54501,1,Maruti,Maruti A-Star,2010,141000,Petrol,Comprehensive,Manual,19.0,998,66.1,Green,5
SUV,20000,1,Renault,Renault Captur,2018,800000,Diesel,Third Party insurance,Manual,20.37,1461,108.45,Others,5
Hatchback,28651,1,Maruti,Maruti Alto 800,2016,227000,Petrol,Third Party,Manual,22.05,796,47.33,Others,5
Sedan,64787,2,Honda,Honda City,2014,372000,Petrol,Third Party,Manual,17.4,1497,117.3,White,5
SUV,138726,1,Toyota,Toyota Fortuner,2014,1300000,Diesel,Comprehensive,Manual,13.0,2982,168.5,Grey,7
Hatchback,24147,1,Maruti,Maruti Wagon R,2019,437000,Petrol,Comprehensive,Manual,21.79,998,67.05,Silver,5
Sedan,65000,1,Toyota,Toyota Corolla Altis,2017,950000,Petrol,Third Party,Automatic,14.28,1798,138.03,White,5
Sedan,79513,1,Honda,Honda City,2015,421000,Petrol,Comprehensive,Manual,17.4,1497,117.3,Silver,5
Hatchback,87845,1,Hyundai,Hyundai i20,2010,193000,Petrol,Third Party insurance,Manual,18.5,1197,78.90559999999999,Black,5
MUV,20000,1,Maruti,Maruti Ertiga,2015,750000,Petrol,Third Party insurance,Manual,16.02,1373,93.7,Others,7
Sedan,55000,1,Volkswagen,Volkswagen Jetta,2015,599000,Petrol,Third Party insurance,Manual,14.69,1390,120.33,Silver,5
Hatchback,60000,2,Mahindra,Mahindra KUV 100 NXT,2020,470000,Petrol,Third Party insurance,Manual,18.15,1198,82.0,White,6
Hatchback,47183,1,Honda,Honda Brio,2014,335000,Petrol,Third Party insurance,Manual,19.4,1198,86.8,Silver,5
MUV,150000,1,Toyota,Toyota Innova,2015,1050000,Diesel,Third Party insurance,Manual,12.99,2494,100.6,Others,7
Sedan,41510,2,Mercedes-Benz,Mercedes-Benz E-Class,2015,2199000,Diesel,Comprehensive,Automatic,14.21,2143,203.0,Silver,5
Sedan,54600,1,Hyundai,Hyundai Elantra,2017,843000,Diesel,Comprehensive,Manual,22.54,1582,126.2,Black,5
Hatchback,20000,1,Hyundai,Hyundai Santro Xing,2007,50000,Petrol,Third Party insurance,Manual,22.54,1086,126.2,Others,5
MUV,4000,1,Renault,Renault Triber,2022,650000,Petrol,Comprehensive,Manual,20.0,999,71.01,Silver,7
Sedan,70000,1,Chevrolet,Chevrolet Sail,2015,180000,Petrol,Third Party insurance,Manual,18.2,1199,82.4,White,5
SUV,29882,1,Maruti,Maruti Vitara Brezza,2021,673000,Petrol,Zero Dep,Manual,17.03,1462,103.26,Silver,5
Hatchback,55314,1,Toyota,Toyota Etios Liva,2011,198000,Petrol,Third Party,Manual,18.3,1197,103.26,Red,5
Sedan,69000,1,Hyundai,Hyundai Verna,2013,250000,Diesel,Third Party insurance,Manual,22.32,1582,126.3,Black,5
Sedan,41565,2,Maruti,Maruti Swift Dzire,2015,338000,Petrol,Comprehensive,Manual,22.41,1197,88.5,Blue,5
Hatchback,46624,2,Hyundai,Hyundai i20,2011,198000,Petrol,Comprehensive,Manual,18.5,1197,82.85,Silver,5
SUV,56312,1,Kia,Kia Seltos,2021,1400000,Diesel,Comprehensive,Automatic,18.0,1493,113.43,Black,5
Hatchback,22950,1,Maruti,Maruti Alto 800,2019,283000,Petrol,Third Party,Manual,22.05,796,47.33,Red,5
Hatchback,42000,2,Hyundai,Hyundai i10,2014,214000,Petrol,Comprehensive,Manual,19.81,1086,68.05,Red,5
Hatchback,26135,1,Hyundai,Hyundai EON,2014,215000,Petrol,Third Party,Manual,21.1,814,55.2,Blue,5
Hatchback,20913,1,Volkswagen,Volkswagen Polo,2020,749000,Petrol,Comprehensive,Manual,18.78,999,75.0,Red,5
Hatchback,14000,2,Hyundai,Hyundai EON,2013,185000,Petrol,Comprehensive,Manual,21.1,814,55.2,Blue,5
Hatchback,3000,1,Maruti,Maruti S-Presso,2020,421000,Petrol,Comprehensive,Manual,24.76,998,65.71,Grey,5
Hatchback,52002,1,Maruti,Maruti Baleno,2018,465000,Diesel,Comprehensive,Manual,27.39,1248,74.0,Red,5
Hatchback,60000,2,Hyundai,Hyundai i20,2010,200000,Petrol,Third Party insurance,Manual,18.5,1197,78.90559999999999,Others,5
SUV,50000,1,Kia,Kia Seltos,2021,1321000,Diesel,Third Party insurance,Manual,20.8,1493,113.43,Grey,5
Sedan,59000,1,Toyota,Toyota Corolla Altis,2014,450000,Petrol,Third Party insurance,Manual,14.28,1798,138.03,White,5
SUV,15000,1,Kia,Kia Sonet,2022,1199000,Diesel,Comprehensive,Manual,14.28,1493,98.63,White,5
Hatchback,22393,2,Hyundai,Hyundai EON,2014,210000,Petrol,Comprehensive,Manual,21.1,814,55.2,White,5
Sedan,53483,1,Honda,Honda Amaze,2016,345000,Diesel,Comprehensive,Manual,25.8,1498,98.6,G Brown,5
Sedan,49000,1,Honda,Honda New Accord,2011,421000,Petrol,Third Party insurance,Automatic,11.7,2354,177.6,Grey,5
Hatchback,38420,1,Maruti,Maruti Alto K10,2011,171000,Petrol,Comprehensive,Manual,24.39,998,65.71,Others,5
Hatchback,60585,1,Hyundai,Hyundai i10,2010,172000,Petrol,Comprehensive,Manual,20.36,1197,78.9,Red,5
Sedan,12809,1,Mercedes-Benz,Mercedes-Benz E-Class,2021,6600000,Petrol,Comprehensive,Automatic,15.0,1991,194.44,White,5
Sedan,37243,1,Skoda,Skoda Rapid,2019,794000,Diesel,Zero Dep,Automatic,21.72,1498,108.6,White,5
SUV,25796,1,Toyota,Toyota Urban cruiser,2022,881000,Petrol,Comprehensive,Manual,17.03,1462,103.26,Silver,5
MUV,34000,1,Toyota,Toyota Innova Crysta,2018,1735000,Diesel,Comprehensive,Manual,13.68,2393,147.51,Purple,8
SUV,29717,1,Hyundai,Hyundai Venue,2019,852999,Petrol,Comprehensive,Automatic,18.15,998,118.35,Others,5
Hatchback,42000,1,Nissan,Nissan Micra Active,2018,325000,Petrol,Comprehensive,Manual,19.49,1198,67.04,Silver,5
Hatchback,24425,1,Maruti,Maruti Wagon R Stingray,2014,284000,Petrol,Comprehensive,Manual,20.51,998,67.04,Red,5
Sedan,14323,1,Skoda,Skoda Rapid,2020,936000,Petrol,Comprehensive,Automatic,16.24,999,108.62,Blue,5
SUV,9700,1,Mahindra,Mahindra TUV 300,2019,800000,Diesel,Comprehensive,Manual,18.49,1493,100.0,Silver,7
Sedan,50000,2,Hyundai,Hyundai Verna,2011,250000,Petrol,Third Party insurance,Manual,17.01,1591,121.3,Red,5
Sedan,51097,1,Honda,Honda City,2017,650000,Petrol,Third Party insurance,Automatic,18.0,1497,117.6,Brown,5
Hatchback,60000,2,Hyundai,Hyundai i10,2010,165000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Others,5
Sedan,23684,1,Maruti,Maruti Swift Dzire,2022,850000,Petrol,Comprehensive,Manual,22.41,1197,88.5,Brown,5
Hatchback,40000,1,Hyundai,Hyundai i10,2009,161000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Others,5
SUV,60002,1,Mercedes-Benz,Mercedes-Benz GLC,2017,2750000,Diesel,Comprehensive,Automatic,17.9,2143,170.0,Brown,5
SUV,39000,1,Honda,Honda BR-V,2018,795000,Petrol,Third Party,Manual,15.4,1497,117.3,Green,7
MUV,40000,1,Maruti,Maruti Ertiga,2020,900000,Petrol,Third Party insurance,Manual,19.01,1462,103.26,Others,7
Hatchback,16001,1,Volvo,Volvo V40,2017,1800000,Diesel,Comprehensive,Automatic,16.8,1969,150.0,Blue,5
Sedan,51000,2,Hyundai,Hyundai Verna,2014,361000,Petrol,Comprehensive,Manual,17.01,1591,121.3,White,5
Hatchback,10143,1,Maruti,Maruti Wagon R,2021,509999,Petrol,Comprehensive,Manual,21.79,998,67.05,Orange,5
Hatchback,53657,2,Maruti,Maruti S-Presso,2019,415000,Petrol,Third Party insurance,Manual,21.7,998,65.71,Orange,5
Hatchback,88532,1,Maruti,Maruti Celerio,2014,266000,Petrol,Comprehensive,Manual,25.24,998,65.71,Blue,5
Hatchback,60000,1,Maruti,Maruti Wagon R,2013,150000,Petrol,Third Party insurance,Manual,20.51,998,67.04,Gray,5
SUV,12059,1,Skoda,Skoda Kushaq,2021,1375000,Petrol,Comprehensive,Manual,19.2,999,113.98,White,5
Hatchback,10000,1,Tata,Tata Tiago,2021,520000,Petrol,Third Party insurance,Manual,19.01,1199,84.82,Others,5
SUV,47000,1,Mahindra,Mahindra Scorpio,2018,925000,Diesel,Third Party insurance,Manual,15.4,2523,75.0,White,9
SUV,20000,1,Renault,Renault Duster,2018,650000,Diesel,Comprehensive,Manual,19.6,1461,108.45,Red,5
Sedan,37000,1,Maruti,Maruti Swift Dzire,2013,285000,Petrol,Comprehensive,Manual,19.1,1197,85.8,Golden,5
Hatchback,9520,1,Hyundai,Hyundai Grand i10 Nios,2022,728000,Petrol,Comprehensive,Manual,20.7,1197,81.86,Red,5
Sedan,100000,1,Chevrolet,Chevrolet Sail,2016,210000,Petrol,Third Party insurance,Manual,18.2,1199,82.4,Silver,5
Hatchback,22577,1,Hyundai,Hyundai Santro,2022,535000,CNG,Comprehensive,Manual,30.48,1086,59.18,Grey,5
Hatchback,9902,1,Hyundai,Hyundai i20,2021,824000,Petrol,Comprehensive,Manual,20.0,998,118.36,Blue,5
SUV,70000,1,Ford,Ford Ecosport,2016,500000,Petrol,Third Party insurance,Manual,17.0,1497,121.36,Others,5
Hatchback,20101,1,Hyundai,Hyundai Grand i10,2020,526000,Petrol,Comprehensive,Manual,18.9,1197,81.86,Silver,5
Hatchback,120000,1,Skoda,Skoda Fabia,2011,180000,Petrol,Third Party insurance,Manual,16.25,1198,75.0,Others,5
SUV,15258,1,Tata,Tata Nexon,2021,969999,Petrol,Comprehensive,Manual,17.33,1199,118.35,Orange,5
SUV,36397,1,Hyundai,Hyundai Venue,2020,951000,Petrol,Third Party,Automatic,18.15,998,118.35,White,5
Hatchback,120000,1,Skoda,Skoda Fabia,2011,180000,Petrol,Third Party insurance,Manual,16.25,1198,75.0,Others,5
Sedan,52000,1,BMW,BMW 3 Series,2012,975000,Diesel,Comprehensive,Automatic,16.07,1995,181.0,Blue,5
SUV,51900,1,Mercedes-Benz,Mercedes-Benz GLA Class,2019,2250000,Diesel,Third Party insurance,Automatic,17.9,2143,136.0,White,5
Sedan,70000,1,Honda,Honda City,2017,750000,Petrol,Third Party insurance,Automatic,18.0,1497,117.6,Black,5
SUV,10000,1,Jeep,Jeep Compass,2022,2650000,Petrol,Third Party insurance,Automatic,14.1,1368,160.77,Gray,5
SUV,30000,1,BMW,BMW X1,2016,1950000,Diesel,Third Party insurance,Automatic,17.05,1995,184.0,Others,5
SUV,23303,2,Hyundai,Hyundai Creta,2019,930000,Petrol,Comprehensive,Manual,13.0,1591,121.3,Red,5
SUV,30000,2,MG,MG Hector,2020,1499000,Petrol,Third Party insurance,Automatic,13.96,1451,141.0,Others,5
SUV,70000,2,Mahindra,Mahindra XUV500,2017,850000,Diesel,Third Party insurance,Manual,16.0,2179,140.0,White,7
SUV,50000,2,Hyundai,Hyundai Creta,2019,1019999,Petrol,Third Party insurance,Manual,13.0,1591,121.3,Others,5
Hatchback,11326,1,Maruti,Maruti Swift,2019,614000,Petrol,Comprehensive,Manual,21.21,1197,81.8,Grey,5
Hatchback,23609,1,Maruti,Maruti Swift,2020,630000,Petrol,Comprehensive,Manual,21.21,1197,81.8,Silver,5
Hatchback,30000,2,Maruti,Maruti Celerio,2016,320000,Petrol,Third Party insurance,Manual,23.1,998,67.04,Others,5
Hatchback,60533,1,Hyundai,Hyundai Santro Xing,2014,241000,Petrol,Third Party insurance,Manual,17.92,1086,62.1,Red,5
Sedan,46328,1,Maruti,Maruti Ciaz,2016,513000,Petrol,Third Party,Manual,20.73,1373,91.1,Silver,5
SUV,60000,1,MG,MG Hector Plus,2020,1550000,Petrol,Third Party insurance,Automatic,11.67,1451,141.0,Others,6
SUV,31745,1,Hyundai,Hyundai Venue,2019,1006000,Petrol,Zero Dep,Automatic,18.15,998,118.35,White,5
SUV,78668,3,Toyota,Toyota Fortuner,2012,1075000,Diesel,Comprehensive,Automatic,12.55,2982,168.5,Golden,7
SUV,3115,1,Renault,Renault Kiger,2021,718000,Petrol,Comprehensive,Manual,19.17,999,71.01,Blue,5
Hatchback,8940,1,Maruti,Maruti Celerio,2022,635000,Petrol,Comprehensive,Automatic,26.0,998,65.71,Silver,5
Hatchback,10000,1,Hyundai,Hyundai Grand i10,2015,475000,Petrol,Third Party insurance,Manual,18.9,1197,82.0,Others,5
Sedan,40000,3,Hyundai,Hyundai Xcent,2014,305000,Petrol,Third Party insurance,Manual,19.1,1197,82.0,Others,5
Sedan,45652,1,Honda,Honda City,2018,755000,Petrol,Comprehensive,Manual,17.8,1497,117.3,Golden Brown,5
Sedan,30000,1,Maruti,Maruti Ciaz,2019,800000,Petrol,Third Party insurance,Manual,21.56,1462,103.25,Others,5
Sedan,85033,4,Jaguar,Jaguar XJ,2015,1800000,Petrol,Comprehensive,Automatic,9.4,1999,237.36,White,5
Hatchback,30000,1,Hyundai,Hyundai Grand i10,2017,450000,Petrol,Third Party insurance,Manual,18.9,1197,82.0,Others,5
Hatchback,70000,1,Hyundai,Hyundai i20,2011,290000,Petrol,Third Party insurance,Manual,18.5,1197,78.90559999999999,Others,5
Hatchback,17200,1,Maruti,Maruti Swift,2019,580000,Petrol,Comprehensive,Manual,22.0,1197,81.8,Red,5
Sedan,18255,1,Honda,Honda City,2015,600000,Petrol,Third Party insurance,Manual,17.4,1497,117.6,Golden Brown,5
Sedan,80000,2,Toyota,Toyota Corolla Altis,2015,595000,Petrol,Third Party insurance,Manual,14.28,1798,138.03,Others,5
Hatchback,6398,1,Maruti,Maruti Celerio,2022,546000,Petrol,Comprehensive,Manual,25.24,998,65.71,Red,5
Hatchback,45739,1,Hyundai,Hyundai Grand i10 Nios,2020,588000,Petrol,Comprehensive,Automatic,20.7,1197,81.86,Silver,5
SUV,46000,1,Toyota,Toyota Fortuner,2016,2300000,Diesel,Third Party insurance,Manual,12.55,2982,168.5,White,7
SUV,35254,1,Honda,Honda BR-V,2016,499000,Petrol,Comprehensive,Manual,15.4,1497,117.3,Silver,7
Sedan,41334,1,Toyota,Toyota Yaris,2018,623000,Petrol,Comprehensive,Manual,17.1,1496,105.5,Red,5
Hatchback,51463,1,Honda,Honda Brio,2014,300000,Petrol,Third Party insurance,Manual,19.4,1198,86.8,Black,5
Hatchback,29478,1,Maruti,Maruti Alto 800,2019,338000,Petrol,Comprehensive,Manual,24.7,796,47.3,Silver,5
MUV,85101,1,Toyota,Toyota Innova Crysta,2019,1750000,Diesel,Comprehensive,Manual,13.68,2393,147.51,Parpel,7
Hatchback,6903,1,Maruti,Maruti S-Presso,2022,443000,Petrol,Comprehensive,Manual,21.7,998,65.71,Red,5
Hatchback,57602,2,Hyundai,Hyundai i10,2013,213000,Petrol,Comprehensive,Manual,20.36,1197,78.9,Red,5
Sedan,52047,2,Porsche,Porsche Panamera,2013,3150000,Diesel,Third Party insurance,Automatic,7.5,4806,394.3,Orange,4
SUV,71742,1,Mercedes-Benz,Mercedes-Benz GLE,2017,3700000,Diesel,Comprehensive,Automatic,17.9,2143,201.15,Black,5
SUV,413,1,Volvo,Volvo XC40,2023,4450000,Petrol,Comprehensive,Automatic,12.18,1969,197.0,Blue,5
Hatchback,10000,1,Maruti,Maruti Alto 800,2015,234000,Petrol,Comprehensive,Manual,22.74,796,47.3,Maroon,5
Hatchback,50000,1,Hyundai,Hyundai i10,2009,140000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Others,5
Hatchback,18000,1,Maruti,Maruti Baleno,2018,534000,Petrol,Comprehensive,Automatic,21.4,1197,83.1,Red,5
Hatchback,32000,1,Maruti,Maruti Wagon R,2018,380000,Petrol,Comprehensive,Automatic,20.51,998,67.0,Blue,5
SUV,42000,1,Ford,Ford Ecosport,2018,565000,Diesel,Third Party insurance,Manual,23.0,1498,98.96,White,5
Sedan,45000,1,Honda,Honda City,2014,381000,Petrol,Comprehensive,Manual,17.4,1497,117.3,White,5
Sedan,29000,1,Honda,Honda City,2018,749000,Petrol,Third Party insurance,Automatic,18.4,1498,119.35,Brown,5
MUV,19675,2,Maruti,Maruti Ertiga,2012,426000,Petrol,Third Party,Manual,20.51,1462,101.65,Silver,7
Hatchback,20378,1,Hyundai,Hyundai i20,2021,877000,Petrol,Comprehensive,Automatic,20.28,998,118.41,Blue,5
SUV,10000,1,Skoda,Skoda Kushaq,2022,1400000,Petrol,Third Party insurance,Automatic,17.2,999,113.98,Gray,5
Hatchback,33683,1,Hyundai,Hyundai i10,2015,335000,Petrol,Comprehensive,Manual,19.81,1086,68.05,Red,5
Hatchback,18518,1,Maruti,Maruti S-Presso,2021,413999,Petrol,Comprehensive,Manual,21.7,998,65.71,Grey,5
Hatchback,36000,1,Maruti,Maruti Wagon R,2016,321000,Petrol,Comprehensive,Manual,18.9,998,67.1,Silver,5
Hatchback,30791,2,Maruti,Maruti Alto K10,2019,323000,Petrol,Comprehensive,Manual,23.95,998,67.05,Grey,5
MUV,18000,1,Maruti,Maruti Ertiga,2021,925000,Petrol,Comprehensive,Manual,19.01,1462,103.26,Golden,7
Hatchback,14447,1,Maruti,Maruti Alto 800,2020,345000,Petrol,Comprehensive,Manual,22.05,796,47.33,Red,5
Hatchback,19991,2,Hyundai,Hyundai Grand i10,2019,454000,Petrol,Comprehensive,Manual,18.9,1197,81.86,Red,5
Hatchback,24000,1,Hyundai,Hyundai EON,2016,259000,Petrol,Comprehensive,Manual,21.1,814,55.2,Blue,5
SUV,41000,1,Mahindra,Mahindra Bolero,2019,675000,Diesel,Comprehensive,Manual,15.96,2523,62.1,White,7
SUV,45000,1,Audi,Audi Q3,2015,1095000,Diesel,Comprehensive,Manual,17.32,1968,138.13,Black,5
SUV,10177,1,Hyundai,Hyundai Alcazar,2021,1875000,Petrol,Comprehensive,Automatic,14.2,1999,156.9,Black,7
Hatchback,35444,1,Hyundai,Hyundai Grand i10,2013,325000,Petrol,Third Party,Manual,18.9,1197,82.0,White,5
Hatchback,35000,1,Hyundai,Hyundai Grand i10,2017,415000,Petrol,Third Party insurance,Manual,18.9,1197,82.0,Grey,5
MUV,40000,1,Toyota,Toyota Innova Crysta,2019,1695000,Diesel,Comprehensive,Manual,13.68,2393,147.8,Red,7
Hatchback,49040,1,Hyundai,Hyundai Grand i10,2016,365000,Diesel,Comprehensive,Manual,24.0,1120,70.0,Red,5
Hatchback,40000,2,Maruti,Maruti Alto,2007,98000,Petrol,Third Party insurance,Manual,19.7,796,46.3,Others,5
Hatchback,49546,1,Maruti,Maruti Alto K10,2019,333000,Petrol,Comprehensive,Manual,23.95,998,67.05,Grey,5
Sedan,38698,1,Maruti,Maruti Swift Dzire,2014,405999,Petrol,Comprehensive,Manual,22.41,1197,88.5,Brown,5
Sedan,32814,1,Honda,Honda City,2018,675000,Petrol,Comprehensive,Manual,17.4,1497,117.6,Brown,5
Sedan,14642,1,Hyundai,Hyundai Xcent,2015,329000,Petrol,Third Party,Manual,19.1,1197,82.0,Blue,5
Hatchback,33429,1,Maruti,Maruti Alto 800,2017,279000,Petrol,Comprehensive,Manual,24.7,796,47.3,Red,5
Sedan,36448,2,Hyundai,Hyundai Sonata,2012,299000,Petrol,Comprehensive,Manual,13.44,2359,198.25,White,5
Hatchback,30739,1,Hyundai,Hyundai Grand i10 Nios,2022,622000,Petrol,Comprehensive,Manual,20.7,1197,81.86,Blue,5
Hatchback,21300,1,Hyundai,Hyundai i20,2021,798000,Petrol,Comprehensive,Manual,21.0,1197,81.8,Grey,5
Hatchback,13463,1,Hyundai,Hyundai Grand i10 Nios,2020,618000,Petrol,Comprehensive,Manual,20.7,1197,81.86,Blue,5
Hatchback,15477,1,Maruti,Maruti S-Presso,2019,430999,Petrol,Third Party insurance,Automatic,21.7,998,67.05,Grey,5
Hatchback,33000,1,Maruti,Maruti Wagon R,2018,415000,Petrol,Third Party insurance,Automatic,20.51,998,67.0,Blue,5
Hatchback,50000,2,Hyundai,Hyundai i10,2010,180000,Petrol,Third Party insurance,Manual,20.36,1197,78.9,Others,5
SUV,15766,1,Audi,Audi Q2,2021,3700000,Petrol,Comprehensive,Automatic,20.36,1984,187.74,Black,5
SUV,28895,1,Hyundai,Hyundai Alcazar,2021,1675000,Diesel,Comprehensive,Automatic,18.1,1493,113.42,White,6
Hatchback,10000,1,Maruti,Maruti Baleno,2019,620000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Others,5
Sedan,50000,1,Volkswagen,Volkswagen Vento,2015,380000,Diesel,Third Party insurance,Manual,20.34,1498,103.2,Others,5
SUV,70000,2,Mahindra,Mahindra XUV500,2016,840000,Diesel,Third Party insurance,Automatic,16.0,1997,140.0,Silver,7
Sedan,24600,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,3500000,Diesel,Third Party insurance,Automatic,12.6,1950,194.0,Silver,5
SUV,10711,1,Mahindra,Mahindra Thar,2023,1550000,Diesel,Comprehensive,Manual,15.2,2184,130.0,Black,4
MUV,90000,1,Maruti,Maruti Ertiga,2018,600000,Petrol,Third Party insurance,Manual,17.5,1373,91.1,Others,7
SUV,19712,1,Hyundai,Hyundai Venue,2020,868000,Petrol,Comprehensive,Manual,18.27,998,118.35,White,5
Sedan,31772,1,Honda,Honda City,2019,917000,Petrol,Comprehensive,Automatic,18.0,1497,117.6,Grey,5
Sedan,150000,1,Hindustan Motors,Ambassador,2013,100000,Diesel,Third Party insurance,Manual,12.8,1995,51.28864,Yellow,5
Sedan,31055,1,Hyundai,Hyundai Verna,2019,867000,Petrol,Third Party insurance,Manual,17.0,1591,121.3,Black,5
SUV,25695,1,Renault,Renault Duster,2021,827000,Petrol,Comprehensive,Manual,16.42,1498,104.55,Blue,5
Hatchback,20000,1,Maruti,Maruti S-Presso,2021,420000,Petrol,Third Party insurance,Manual,21.7,998,65.71,White,5
SUV,24181,1,Mahindra,Mahindra XUV300,2019,942000,Diesel,Comprehensive,Manual,20.0,1497,115.0,Red,5
SUV,70000,1,Kia,Kia Seltos,2020,1300000,Diesel,Third Party insurance,Automatic,18.0,1493,113.43,Others,5
SUV,42970,1,Renault,Renault Duster,2020,803999,Petrol,Comprehensive,Manual,16.42,1498,104.55,Silver,5
Hatchback,12541,2,Maruti,Maruti Alto,2012,179000,Petrol,Comprehensive,Manual,19.7,796,46.3,Red,5
Hatchback,10000,1,Hyundai,Hyundai i20,2019,550000,Petrol,Third Party insurance,Manual,18.6,1197,81.86,Others,5
Hatchback,10000,2,Hyundai,Hyundai Grand i10 Nios,2021,650000,Petrol,Third Party insurance,Manual,20.7,1197,81.86,Others,5
Sedan,49817,1,Honda,Honda City,2015,449000,Petrol,Comprehensive,Manual,16.8,1497,116.3,Golden Brown,5
Hatchback,10000,2,Hyundai,Hyundai Grand i10 Nios,2021,650000,Petrol,Third Party insurance,Manual,20.7,1197,81.86,Others,5
Hatchback,30000,2,Renault,Renault KWID,2016,250000,Petrol,Third Party insurance,Manual,23.01,999,67.0,Others,5
SUV,10000,2,Tata,Tata Nexon,2022,821000,Petrol,Third Party insurance,Manual,17.33,1199,118.35,Others,5
Hatchback,20000,1,Hyundai,Hyundai Grand i10,2013,300000,Diesel,Third Party insurance,Manual,24.0,1120,70.0,Others,5
MUV,10000,2,Maruti,Maruti XL6,2021,950000,Petrol,Third Party insurance,Manual,19.01,1462,103.2,Others,6
SUV,80000,2,Mahindra,Mahindra XUV500,2015,700000,Diesel,Third Party insurance,Manual,16.0,1997,140.0,Others,7
Sedan,70000,2,Hyundai,Hyundai Xcent,2014,280000,Diesel,Third Party insurance,Manual,24.4,1120,71.01,Others,5
Hatchback,6347,1,Maruti,Maruti Swift,2020,663000,Petrol,Comprehensive,Manual,21.21,1197,81.8,Blue,5
Hatchback,19437,2,Maruti,Maruti Ignis,2019,559000,Petrol,Comprehensive,Automatic,20.89,1197,81.8,White,5
Hatchback,61262,1,Maruti,Maruti Swift,2019,500000,Diesel,Third Party insurance,Manual,28.4,1248,74.0,White,5
SUV,6059,1,Tata,Tata Nexon,2021,934000,Petrol,Comprehensive,Manual,17.33,1199,118.35,Blue,5
Hatchback,9134,1,Tata,Tata Altroz,2022,914000,Diesel,Comprehensive,Manual,23.64,1497,88.77,Black,5
Hatchback,23092,1,Maruti,Maruti Baleno,2022,840000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Grey,5
Hatchback,33937,1,Tata,Tata Altroz,2020,684000,Diesel,Comprehensive,Manual,23.64,1497,88.77,Red,5
Sedan,20000,1,Maruti,Maruti Ciaz,2015,524000,Petrol,Third Party insurance,Manual,20.73,1373,91.1,White,5
Hatchback,49134,1,Toyota,Toyota Etios Liva,2017,442000,Petrol,Comprehensive,Manual,17.71,1197,78.9,Grey,5
