Car_type,Kms_driven,No_of_owners,Car_name,Car_model,Model_Year,Car_price,Fuel_type,Insurance_type,Transmission,Mileage,Engine,Max_power,Color,Seating_capacity
SUV,96000,2,Toyota,Toyota Fortuner,2015,1195000,Diesel,Comprehensive,Automatic,12.55,2982,168.5,White,7
SUV,40190,2,Maruti,Maruti Vitara Brezza,2018,736000,Diesel,Comprehensive,Manual,24.3,1248,88.5,Red,5
SUV,8000,1,Audi,Audi Q7,2022,9100000,Petrol,Comprehensive,Automatic,11.21,2995,335.25,Black,7
SUV,80000,1,Hyundai,Hyundai Creta,2016,766000,Diesel,Comprehensive,Automatic,17.01,1582,126.2,Silver,5
SUV,46445,1,Hyundai,Hyundai Creta,2016,859000,Petrol,Comprehensive,Manual,13.0,1591,121.3,Silver,5
MUV,6000,1,Toyota,Toyota Innova Crysta,2022,1910000,Petrol,Third Party insurance,Manual,8.0,2694,163.6,Grey,7
Sedan,26000,1,BMW,BMW 6 Series,2021,6900000,Petrol,Third Party insurance,Automatic,13.32,1998,254.79,Maroon,4
Sedan,65083,1,Maruti,Maruti Ciaz,2017,704000,Petrol,Comprehensive,Manual,20.73,1373,91.1,Brown,5
SUV,150000,2,Mercedes-Benz,Mercedes-Benz M-Class,2014,1751000,Diesel,Zero Dep,Automatic,11.74,2987,254.8,Brown,5
Sedan,5378,1,Honda,Honda City,2021,1443000,Petrol,Comprehensive,Automatic,18.3,1498,119.35,Red,5
Sedan,63001,1,Honda,Honda City,2016,765000,Petrol,Comprehensive,Automatic,18.0,1497,117.3,Brown,5
Sedan,68000,2,Audi,Audi A4,2014,950000,Diesel,Third Party insurance,Automatic,17.11,1968,174.33,White,5
MUV,15000,1,Renault,Renault Triber,2022,675000,Petrol,Comprehensive,Manual,20.0,999,71.01,Golden,7
SUV,106180,1,Audi,Audi Q5,2017,2095000,Diesel,Comprehensive,Automatic,13.22,2967,241.4,Black,5
SUV,68000,1,Tata,Tata Harrier,2020,1400000,Diesel,Comprehensive,Manual,16.35,1956,167.67,White,5
SUV,11000,1,Hyundai,Hyundai Creta,2022,1975000,Petrol,Comprehensive,Automatic,16.35,1397,138.12,White,5
SUV,24000,1,Hyundai,Hyundai Creta,2021,1095000,Petrol,Comprehensive,Manual,16.35,1497,113.18,Black,5
Sedan,55000,1,Honda,Honda City,2018,850000,Petrol,Comprehensive,Manual,17.4,1497,117.6,Silver,5
SUV,12010,1,Mahindra,Mahindra Thar,2020,1485000,Diesel,Third Party,Manual,15.2,2184,130.0,Red,4
Hatchback,60665,1,Maruti,Maruti Baleno,2020,621000,Petrol,Third Party insurance,Manual,21.01,1197,81.8,Grey,5
SUV,10000,2,Hyundai,Hyundai Creta,2021,1120000,Petrol,Third Party,Manual,21.01,1497,113.18,Others,5
MUV,82896,2,Maruti,Maruti Ertiga,2012,727000,Diesel,Comprehensive,Manual,20.77,1248,88.76,Black,7
Coupe,35000,2,Mercedes-Benz,Mercedes-Benz CLS-Class,2019,6500000,Diesel,Comprehensive,Automatic,19.0,1950,241.3,Grey,5
SUV,1000,1,Maruti,Maruti Jimny,2023,1725000,Petrol,Comprehensive,Automatic,16.39,1462,103.39,Black,4
Sedan,57463,1,Honda,Honda City,2015,622000,Petrol,Comprehensive,Manual,17.4,1497,117.3,Silver,5
SUV,3100,1,Hyundai,Hyundai Creta,2023,1310000,Petrol,Comprehensive,Manual,17.4,1497,113.18,White,5
SUV,25000,2,Volvo,Volvo XC60,2020,5200000,Diesel,Zero Dep,Automatic,11.2,2400,215.0,White,5
SUV,58716,1,Ford,Ford Ecosport,2016,625000,Petrol,Comprehensive,Manual,15.85,1499,110.4,Brown,5
Hatchback,27000,1,Hyundai,Hyundai i20,2021,725000,Petrol,Comprehensive,Manual,21.0,1197,81.8,Grey,5
Hatchback,51017,1,Maruti,Maruti Baleno,2017,532000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Red,5
Hatchback,25000,1,Mini,Mini Cooper Clubman,2020,4300000,Petrol,Third Party insurance,Automatic,13.79,1998,192.0,Black,5
SUV,33000,2,Land Rover,Land Rover Discovery,2017,3645000,Petrol,Comprehensive,Automatic,18.0,1999,237.0,Grey,7
Hatchback,17000,1,Maruti,Maruti Baleno,2022,710000,Petrol,Comprehensive,Manual,22.35,1197,88.5,Blue,5
SUV,95000,1,Toyota,Toyota Fortuner,2014,1390000,Diesel,Comprehensive,Automatic,12.55,2982,168.5,White,7
SUV,15000,2,Mercedes-Benz,Mercedes-Benz GLE,2020,7600000,Diesel,Comprehensive,Automatic,12.55,1950,241.38,Silver,5
Sedan,49000,1,Maruti,Maruti Ciaz,2016,690000,Petrol,Third Party insurance,Automatic,19.12,1373,91.1,Silver,5
Sedan,34000,2,Audi,Audi A4,2015,2000000,Petrol,Comprehensive,Automatic,15.64,1798,167.62,Red,5
Sedan,70000,1,Maruti,Maruti Swift Dzire,2013,350000,Petrol,Comprehensive,Manual,20.85,1197,83.14,White,5
SUV,29100,1,Kia,Kia Sonet,2020,1145000,Petrol,Zero Dep,Manual,18.2,998,118.36,Black,5
Sedan,57116,1,Tata,Tata Tigor,2018,518000,Petrol,Comprehensive,Manual,20.3,1199,84.0,Brown,5
Hatchback,56000,1,Hyundai,Hyundai EON,2016,261000,Petrol,Third Party,Manual,21.1,814,55.2,White,5
SUV,9343,1,Honda,Honda WR-V,2021,866000,Petrol,Comprehensive,Manual,16.5,1199,88.5,Silver,5
Sedan,15000,2,Audi,Audi A6,2021,5100000,Petrol,Comprehensive,Automatic,14.11,1984,241.3,Black,5
SUV,13000,1,Toyota,Toyota Fortuner,2022,3850000,Diesel,Third Party insurance,Manual,14.11,2755,201.15,White,7
SUV,90347,2,Hyundai,Hyundai Creta,2017,944000,Petrol,Comprehensive,Automatic,13.0,1591,121.3,White,5
Sedan,36000,1,Mercedes-Benz,Mercedes-Benz S-Class,2021,8900000,Diesel,Comprehensive,Automatic,13.5,2925,281.61,Black,5
SUV,60000,1,BMW,BMW X1,2017,2125000,Diesel,Zero Dep,Automatic,17.05,1995,184.0,White,5
Sedan,64668,1,Ford,Ford Aspire,2019,518000,Petrol,Comprehensive,Manual,19.4,1194,94.93,Others,5
SUV,7800,0,MG,MG Gloster,2023,4500000,Diesel,Comprehensive,Automatic,12.04,1996,212.55,Grey,6
Sedan,87313,1,Honda,Honda City,2014,574000,Petrol,Comprehensive,Manual,17.4,1497,117.3,Brown,5
SUV,60000,2,Volvo,Volvo XC60,2018,3800000,Diesel,Comprehensive,Automatic,14.7,1984,181.0,White,5
Hatchback,39000,1,Honda,Honda Jazz,2015,449000,Petrol,Comprehensive,Manual,18.7,1199,88.7,White,5
SUV,18000,1,MG,MG Hector Plus,2021,1925000,Petrol,Comprehensive,Automatic,11.67,1451,141.0,Black,6
SUV,18000,2,Land Rover,Land Rover Discovery Sport,2020,5650000,Diesel,Comprehensive,Automatic,11.67,1999,245.4,White,7
SUV,11000,1,Lexus,Lexus RX,2016,6600000,Petrol,Comprehensive,Automatic,18.8,3456,259.0,Grey,5
SUV,30000,1,Jeep,Jeep Wrangler,2021,6200000,Petrol,Comprehensive,Automatic,12.1,1998,268.0,Red,5
SUV,8000,1,Mercedes-Benz,Mercedes-Benz GLA Class,2018,2700000,Diesel,Comprehensive,Automatic,17.9,2143,136.0,Red,5
Sedan,57000,1,Mercedes-Benz,Mercedes-Benz E-Class,2017,4050000,Petrol,Comprehensive,Automatic,15.0,1991,194.4,White,5
SUV,89500,2,Audi,Audi Q7,2016,3600000,Diesel,Third Party,Automatic,14.75,2967,245.0,White,7
SUV,27684,2,Honda,Honda WR-V,2017,719000,Petrol,Comprehensive,Manual,17.5,1199,88.7,Red,5
Sedan,22000,1,Mercedes-Benz,Mercedes-Benz C-Class,2017,3300000,Petrol,Comprehensive,Automatic,14.74,1991,181.03,White,5
Hatchback,71566,1,Ford,Ford Figo,2019,507000,Petrol,Third Party insurance,Manual,20.4,1194,94.93,Grey,5
SUV,75000,2,Audi,Audi Q7,2016,3995000,Diesel,Comprehensive,Automatic,14.75,2967,245.0,White,7
Sedan,58000,2,Mercedes-Benz,Mercedes-Benz CLS-Class,2017,2600000,Diesel,Third Party,Automatic,19.4,2143,204.0,White,4
Sedan,75455,2,Honda,Honda City,2015,665000,Petrol,Comprehensive,Automatic,18.0,1497,117.3,Grey,5
SUV,10000,1,MG,MG Astor,2022,1500000,Petrol,Third Party insurance,Automatic,14.82,1498,108.49,White,5
SUV,80000,1,Ford,Ford Endeavour,2017,2349000,Diesel,Comprehensive,Automatic,10.91,3198,197.0,Silver,7
SUV,85031,1,Hyundai,Hyundai Creta,2018,1052000,Petrol,Comprehensive,Automatic,14.8,1591,121.3,Silver,5
SUV,22000,1,Land Rover,Land Rover Range Rover Evoque,2021,6700000,Diesel,Zero Dep,Automatic,14.8,1997,246.74,White,5
SUV,37527,1,Ford,Ford Ecosport,2020,930000,Diesel,Comprehensive,Manual,21.7,1498,98.96,White,5
SUV,80000,1,Maruti,Maruti Vitara Brezza,2019,850000,Diesel,Comprehensive,Manual,24.3,1248,88.5,Grey,5
Sedan,14000,1,Mercedes-Benz,Mercedes-Benz AMG A 35,2022,5100000,Petrol,Third Party insurance,Automatic,24.3,1991,301.73,Blue,5
SUV,40000,1,Mahindra,Mahindra XUV500,2018,1300000,Diesel,Third Party insurance,Automatic,15.1,2179,152.87,Black,7
Hatchback,10000,1,Toyota,Toyota Glanza,2020,625000,Petrol,Comprehensive,Manual,21.01,1197,81.8,White,5
SUV,50000,1,Porsche,Porsche Cayenne,2016,5600000,Diesel,Third Party insurance,Automatic,16.12,2967,245.0,White,5
SUV,65000,2,BMW,BMW X1,2017,1950000,Diesel,Comprehensive,Automatic,20.68,1995,188.0,White,5
SUV,72011,1,Audi,Audi Q3,2015,1499000,Diesel,Comprehensive,Automatic,15.17,1968,181.0,Black,5
SUV,40011,1,Jeep,Jeep Compass,2021,2450000,Diesel,Comprehensive,Automatic,14.9,1956,167.67,Grey,5
MUV,85000,1,Maruti,Maruti Ertiga,2016,735000,Petrol,Zero Dep,Manual,19.34,1462,103.0,Grey,7
SUV,36206,2,Ford,Ford Ecosport,2018,726000,Petrol,Comprehensive,Manual,17.0,1497,121.31,Blue,5
MUV,48011,1,Toyota,Toyota Innova Crysta,2017,1650000,Diesel,Comprehensive,Manual,13.68,2393,147.51,White,8
Hatchback,86919,2,Maruti,Maruti Baleno,2019,688000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Blue,5
SUV,4000,1,Mercedes-Benz,Mercedes-Benz AMG G 63,2022,39500000,Petrol,Comprehensive,Automatic,21.4,3982,576.63,Black,5
Sedan,69650,2,Honda,Honda Amaze,2014,365000,CNG,Third Party,Manual,18.0,1198,86.7,Silver,5
Sedan,41051,1,Volkswagen,Volkswagen Ameo,2018,627000,Petrol,Comprehensive,Manual,19.44,999,75.0,Black,5
MUV,52011,1,Toyota,Toyota Innova Crysta,2019,1798999,Diesel,Comprehensive,Automatic,11.36,2755,171.5,Grey,7
Hatchback,52439,1,Hyundai,Hyundai i10,2013,335000,Petrol,Comprehensive,Manual,19.81,1086,68.05,White,5
Sedan,82347,2,Maruti,Maruti Ciaz,2014,528000,Petrol,Comprehensive,Automatic,19.12,1373,91.1,White,5
SUV,52001,2,Audi,Audi Q7,2014,1898999,Diesel,Third Party,Automatic,12.07,2967,241.4,White,7
Sedan,97249,1,Maruti,Maruti Ciaz,2014,511000,Petrol,Comprehensive,Manual,20.73,1373,91.1,Grey,5
SUV,11800,1,Audi,Audi Q7,2023,9300000,Petrol,Comprehensive,Automatic,20.73,2995,335.25,White,7
SUV,5700,1,Tata,Tata New Safari,2022,2099000,Diesel,Comprehensive,Manual,16.14,1956,167.67,Blue,6
SUV,52011,1,Tata,Tata New Safari,2021,1950000,Diesel,Third Party insurance,Automatic,14.08,1956,167.67,White,7
SUV,52368,1,Maruti,Maruti Vitara Brezza,2018,849000,Diesel,Comprehensive,Manual,24.3,1248,88.5,White,5
SUV,33500,1,Mercedes-Benz,Mercedes-Benz GLE,2020,7950000,Diesel,Third Party insurance,Automatic,24.3,1950,241.38,White,5
Sedan,80000,1,Honda,Honda Amaze,2020,500000,Petrol,Third Party insurance,Manual,18.6,1199,88.76,Gray,5
SUV,85162,2,Honda,Honda WR-V,2017,525000,Diesel,Third Party insurance,Manual,25.5,1498,98.6,Others,5
MUV,83863,1,Maruti,Maruti Ertiga,2017,775000,Petrol,Comprehensive,Automatic,17.03,1373,91.1,Others,7
SUV,9500,1,BMW,BMW X7,2019,11000000,Petrol,Zero Dep,Automatic,10.54,2998,335.25,Black,7
Hatchback,62526,1,Honda,Honda Jazz,2016,486000,Petrol,Third Party insurance,Manual,18.7,1199,88.7,Silver,5
Hatchback,40000,1,Maruti,Maruti Swift,2018,450000,Petrol,Zero Dep,Manual,22.0,1197,81.8,White,5
SUV,35331,1,Renault,Renault Duster,2019,989000,Diesel,Comprehensive,Manual,19.87,1461,108.5,Brown,5
SUV,40000,1,Land Rover,Land Rover Discovery Sport,2020,5550000,Diesel,Third Party insurance,Automatic,19.87,1999,245.4,White,7
SUV,10000,1,Audi,Audi Q3 Sportback,2023,5100000,Petrol,Zero Dep,Automatic,19.87,1984,187.74,Gray,5
Hatchback,14893,1,Hyundai,Hyundai Santro,2019,526000,Petrol,Third Party insurance,Manual,20.3,1086,68.0,Others,5
Hatchback,110000,2,Maruti,Maruti Wagon R,2011,170000,Petrol,Comprehensive,Manual,18.9,998,67.1,Silver,5
Sedan,7900,1,Mercedes-Benz,Mercedes-Benz S-Class,2021,15500000,Diesel,Zero Dep,Automatic,13.5,2925,281.61,Black,5
Hatchback,55215,1,Hyundai,Hyundai Grand i10,2016,434000,Petrol,Third Party insurance,Manual,18.9,1197,82.0,Red,5
Sedan,100000,1,Honda,Honda City,2014,300000,Petrol,Third Party,Manual,17.4,1497,117.3,Silver,5
Sedan,49930,1,Hyundai,Hyundai Verna,2021,1103000,Diesel,Third Party insurance,Manual,25.0,1493,113.45,White,5
SUV,54000,1,Maruti,Maruti Vitara Brezza,2017,645000,Diesel,Third Party,Manual,24.3,1248,88.5,Red,5
Sedan,1200,1,Mercedes-Benz,Mercedes-Benz AMG A 35,2021,5150000,Petrol,Third Party,Automatic,24.3,1991,301.73,White,5
SUV,7000,1,Audi,Audi Q2,2020,2790000,Petrol,Third Party insurance,Automatic,24.3,1984,187.74,Grey,5
MUV,40000,1,Maruti,Maruti Ertiga,2021,1100000,CNG,Comprehensive,Manual,26.08,1462,91.19,Others,7
SUV,83000,3,Mercedes-Benz,Mercedes-Benz M-Class,2014,1570000,Diesel,Third Party insurance,Automatic,15.26,2143,203.2,White,5
Hatchback,60000,2,Hyundai,Hyundai i10,2011,130000,Petrol,Third Party insurance,Manual,20.36,1197,78.9,Others,5
Sedan,100000,1,Maruti,Maruti Swift Dzire Tour,2018,300000,CNG,Third Party insurance,Manual,26.55,1197,70.4,Others,5
Hatchback,60000,2,Hyundai,Hyundai i10,2009,85000,Petrol,Comprehensive,Manual,20.36,1197,78.9,Others,5
SUV,25000,1,Volvo,Volvo XC40,2020,3750000,Petrol,Third Party,Automatic,20.36,1969,187.4,Grey,5
Sedan,67593,1,Honda,Honda Amaze,2015,422000,Petrol,Third Party insurance,Manual,18.0,1198,86.7,Brown,5
SUV,50000,1,Hyundai,Hyundai Creta,2020,1500000,Diesel,Comprehensive,Automatic,18.5,1493,113.42,Others,5
Hatchback,88882,1,Maruti,Maruti Baleno,2016,495000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Blue,5
Sedan,78986,1,Toyota,Toyota Corolla Altis,2016,815000,Petrol,Third Party insurance,Manual,14.28,1798,138.03,White,5
Sedan,100000,1,Maruti,Maruti Swift Dzire,2014,215000,Diesel,Comprehensive,Manual,23.4,1248,74.0,Others,5
Hatchback,24727,2,Hyundai,Hyundai i20 Active,2015,501999,Petrol,Third Party insurance,Manual,17.19,1197,81.86,Brown,5
SUV,70000,3,Audi,Audi Q3,2014,800000,Diesel,Comprehensive,Automatic,15.73,1968,174.33,Others,5
Sedan,34000,1,Mercedes-Benz,Mercedes-Benz S-Class,2019,15900000,Petrol,Comprehensive,Automatic,7.08,3982,469.0,White,4
Hatchback,79328,1,Honda,Honda Jazz,2017,565000,Petrol,Third Party insurance,Automatic,19.0,1199,88.7,Silver,5
Hatchback,50000,1,Maruti,Maruti Alto K10,2017,280000,Petrol,Third Party insurance,Manual,23.95,998,67.05,Others,5
Hatchback,62113,2,Maruti,Maruti Baleno,2017,524000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Silver,5
SUV,2300,1,Hyundai,Hyundai Creta,2023,1650000,Petrol,Third Party insurance,Manual,21.4,1497,113.18,Black,5
Sedan,120000,3,Toyota,Toyota Corolla Altis,2013,450000,Petrol,Third Party insurance,Automatic,14.53,1794,138.1,Others,5
Hatchback,120000,2,Tata,Tata Tiago,2018,315000,Diesel,Third Party insurance,Manual,27.28,1047,69.0,Others,5
Sedan,120000,3,Toyota,Toyota Corolla Altis,2013,450000,Petrol,Comprehensive,Automatic,14.53,1794,138.1,Others,5
SUV,5000,1,Volvo,Volvo XC40,2022,4400000,Petrol,Third Party insurance,Automatic,14.53,1969,187.4,White,5
SUV,10000,2,Hyundai,Hyundai Creta,2021,1120000,Petrol,Third Party insurance,Manual,14.53,1497,113.18,Others,5
Sedan,60000,2,Hyundai,Hyundai Verna,2018,750000,Petrol,Third Party insurance,Manual,17.0,1591,121.3,Others,5
Hatchback,30000,1,Maruti,Maruti Baleno,2021,635000,Petrol,Comprehensive,Manual,21.01,1197,81.8,Others,5
SUV,67000,1,Jeep,Jeep Compass,2018,1110000,Diesel,Zero Dep,Manual,17.1,1956,170.0,Grey,5
Hatchback,86183,1,Hyundai,Hyundai Grand i10,2016,450000,Petrol,Third Party insurance,Manual,18.9,1197,82.0,Red,5
Sedan,70000,1,Toyota,Toyota Etios,2013,260000,Diesel,Third Party,Manual,23.59,1364,67.04,Others,5
Hatchback,88991,1,Maruti,Maruti Swift,2013,346000,Petrol,Comprehensive,Manual,22.38,1197,88.5,White,5
SUV,18000,2,BMW,BMW X4,2019,5260000,Diesel,Comprehensive,Automatic,16.55,1995,187.74,Blue,5
SUV,55000,1,Jeep,Jeep Compass,2019,1475000,Petrol,Third Party,Automatic,14.1,1368,160.77,Black,5
Hatchback,62657,1,Maruti,Maruti S-Presso,2021,479000,CNG,Comprehensive,Manual,31.2,998,58.33,Silver,4
Hatchback,16452,1,Renault,Renault KWID,2017,300000,Petrol,Comprehensive,Automatic,24.04,999,67.0,Silver,5
Sedan,40000,2,Mercedes-Benz,Mercedes-Benz CLA,2017,2475000,Petrol,Zero Dep,Automatic,15.04,1991,183.0,White,5
Hatchback,31029,1,Tata,Tata Tiago,2022,740000,CNG,Third Party insurance,Manual,26.49,1199,72.0,Silver,5
Hatchback,40000,2,Maruti,Maruti Swift,2018,450000,Petrol,Comprehensive,Manual,22.0,1197,81.8,Others,5
Hatchback,46724,2,Hyundai,Hyundai i20,2014,403000,Petrol,Third Party insurance,Manual,18.5,1197,82.85,Silver,5
Sedan,86000,1,Mercedes-Benz,Mercedes-Benz C-Class,2011,750000,Petrol,Third Party insurance,Automatic,14.74,1991,184.0,Silver,5
SUV,40000,1,Mahindra,Mahindra XUV500,2015,800000,Diesel,Third Party insurance,Manual,16.0,2179,140.0,Others,7
Sedan,80000,1,Toyota,Toyota Camry,2015,1425000,Petrol,Third Party insurance,Automatic,19.16,2494,157.7,Others,5
Sedan,70000,1,Toyota,Toyota Camry,2015,1425000,Petrol,Comprehensive,Automatic,19.16,2494,157.7,White,5
Sedan,60000,1,Honda,Honda City,2016,660000,Petrol,Third Party insurance,Manual,17.4,1497,117.3,Grey,5
Hatchback,60000,1,Maruti,Maruti Wagon R,2009,150000,Petrol,Third Party insurance,Manual,18.9,1061,67.0,Others,5
MUV,40000,1,Maruti,Maruti Ertiga,2021,1100000,CNG,Third Party insurance,Manual,26.08,1462,91.19,Others,7
Hatchback,80000,4,Maruti,Maruti Celerio,2015,220000,Diesel,Comprehensive,Manual,27.62,793,47.0,Others,5
SUV,90000,1,Ford,Ford Endeavour,2019,2800000,Diesel,Third Party,Automatic,10.91,3198,197.0,Grey,7
Hatchback,71727,1,Hyundai,Hyundai Grand i10 Nios,2021,676000,CNG,Comprehensive,Manual,10.91,1197,68.05,Silver,5
Sedan,73000,1,Mercedes-Benz,Mercedes-Benz E-Class,2013,1125000,Diesel,Third Party insurance,Automatic,14.21,2143,203.0,Grey,5
SUV,85482,1,Honda,Honda WR-V,2017,686000,Petrol,Comprehensive,Manual,17.5,1199,88.7,White,5
SUV,54500,2,Mercedes-Benz,Mercedes-Benz GLA,2016,2300000,Petrol,Third Party insurance,Automatic,12.33,1991,375.48,Red,5
Hatchback,60000,2,Maruti,Maruti Celerio,2016,260000,CNG,Zero Dep,Manual,31.79,998,58.2,Others,5
Sedan,89581,1,Hyundai,Hyundai Verna,2017,798000,Petrol,Third Party insurance,Manual,17.01,1591,121.3,Silver,5
Sedan,110000,2,Skoda,Skoda Rapid,2014,275000,Petrol,Comprehensive,Automatic,14.3,1598,103.6,Others,5
SUV,79500,1,Mercedes-Benz,Mercedes-Benz GLS,2016,4890000,Diesel,Third Party,Automatic,11.0,2987,258.0,White,7
Sedan,69164,2,Toyota,Toyota Etios,2011,250000,Petrol,Comprehensive,Manual,17.6,1496,258.0,Silver,5
SUV,28000,1,Honda,Honda CR-V,2016,1450000,Petrol,Comprehensive,Automatic,13.7,1997,153.86,White,5
SUV,66175,1,Maruti,Maruti Vitara Brezza,2018,787000,Diesel,Comprehensive,Manual,24.3,1248,88.5,Silver,5
SUV,22000,2,Porsche,Porsche Macan,2020,7500000,Petrol,Comprehensive,Automatic,24.3,2894,375.48,Black,5
Sedan,47001,1,Tata,Tata Tigor,2017,484999,Petrol,Comprehensive,Manual,20.3,1199,84.0,ESPRESO_BRWN,5
SUV,145000,1,Toyota,Toyota Fortuner,2016,1714999,Diesel,Comprehensive,Automatic,15.04,2755,174.5,White,7
Sedan,19000,1,Mercedes-Benz,Mercedes-Benz E-Class,2021,6100000,Petrol,Third Party insurance,Automatic,15.0,1991,194.44,White,5
Sedan,43600,2,Audi,Audi A4,2015,1200000,Diesel,Comprehensive,Automatic,17.11,1968,174.33,Red,5
Hatchback,63521,1,Hyundai,Hyundai Grand i10,2016,425000,Petrol,Comprehensive,Manual,25.0,1197,82.0,Maroon,5
Sedan,18021,1,Maruti,Maruti Swift Dzire,2021,700000,Petrol,Third Party insurance,Manual,22.41,1197,88.5,White,5
Hatchback,90000,1,Maruti,Maruti Wagon R,2008,61000,Petrol,Comprehensive,Manual,17.3,1061,63.12448,Others,5
SUV,38000,1,Mercedes-Benz,Mercedes-Benz G,2021,24500000,Diesel,Third Party,Automatic,8.13,2925,281.61,White,5
Hatchback,39076,1,Ford,Ford Figo,2021,711000,Petrol,Comprehensive,Manual,18.5,1194,94.93,Silver,5
SUV,36000,1,Mercedes-Benz,Mercedes-Benz GLC,2020,5250000,Petrol,Zero Dep,Automatic,12.74,1991,197.0,Black,5
Hatchback,106848,1,Maruti,Maruti Celerio,2018,423000,CNG,Third Party insurance,Manual,35.6,998,55.92,Silver,5
MUV,105000,1,Toyota,Toyota Innova Crysta,2017,1500000,Diesel,Third Party insurance,Manual,13.68,2393,147.51,White,7
Convertibles,6500,2,Mini,Mini Cooper Convertible,2020,4450000,Petrol,Third Party insurance,Automatic,16.72,1998,189.08,Green,4
Hatchback,111237,2,Hyundai,Hyundai i10,2010,140000,Petrol,Third Party insurance,Manual,20.36,1197,78.9,Silver,5
Hatchback,70000,2,Volkswagen,Volkswagen Polo,2018,715000,Petrol,Comprehensive,Automatic,17.21,1197,103.5,Others,5
SUV,95000,2,Volvo,Volvo XC 90,2015,1075000,Diesel,Comprehensive,Automatic,11.1,2400,200.0,White,7
SUV,13278,1,Nissan,Nissan Magnite,2022,836999,Petrol,Third Party,Manual,18.75,999,71.02,Black,5
SUV,35000,2,Mahindra,Mahindra Thar,2022,1650000,Diesel,Third Party,Automatic,18.75,2184,130.0,Black,4
SUV,12255,1,Nissan,Nissan Magnite,2022,894000,Petrol,Comprehensive,Manual,20.0,999,98.63,White,5
SUV,68000,1,Mercedes-Benz,Mercedes-Benz GLS,2017,6250000,Petrol,Third Party insurance,Automatic,8.9,2996,333.0,Black,7
SUV,67000,1,Tata,Tata Hexa,2019,950000,Diesel,Comprehensive,Manual,17.6,2179,153.86,White,7
Hatchback,37000,1,Maruti,Maruti Baleno,2019,650000,Diesel,Comprehensive,Manual,27.39,1248,74.0,Grey,5
Sedan,8000,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,4399000,Petrol,Third Party insurance,Automatic,11.9,1950,201.15,Black,5
SUV,54000,1,Maruti,Maruti SX4 S Cross,2017,595000,Diesel,Third Party insurance,Manual,23.65,1248,88.5,Silver,5
Sedan,120000,1,Honda,Honda City,2014,499000,Diesel,Third Party insurance,Manual,25.1,1498,98.6,Others,5
Sedan,70000,2,Maruti,Maruti Swift Dzire,2010,150000,Petrol,Comprehensive,Manual,17.5,1298,85.8,Others,5
SUV,17000,1,Mercedes-Benz,Mercedes-Benz GLC,2022,6300000,Petrol,Comprehensive,Automatic,12.74,1991,197.0,Silver,5
SUV,45000,1,Mercedes-Benz,Mercedes-Benz GLS,2016,5200000,Diesel,Third Party insurance,Automatic,11.0,2987,258.0,Black,7
Hatchback,19717,1,Maruti,Maruti Celerio,2018,459000,Petrol,Comprehensive,Manual,25.24,998,65.71,Silver,5
Sedan,20000,1,BMW,BMW 3 Series Gran Limousine,2021,5190000,Petrol,Third Party,Automatic,15.3,1998,254.79,White,5
Hatchback,35495,1,Maruti,Maruti Alto K10,2017,332000,Petrol,Comprehensive,Manual,24.39,998,65.71,White,5
SUV,25000,2,Mercedes-Benz,Mercedes-Benz GLA Class,2016,2190000,Petrol,Third Party insurance,Automatic,13.7,1991,183.0,White,5
SUV,27401,1,Jeep,Jeep Compass,2018,1550000,Petrol,Comprehensive,Automatic,16.0,1368,160.77,Red,5
Hatchback,15981,1,Maruti,Maruti S-Presso,2019,426999,Petrol,Comprehensive,Manual,21.7,998,65.71,Silver,5
SUV,7500,1,MG,MG Hector,2022,1900000,Petrol,Comprehensive,Automatic,21.7,1451,141.0,Grey,5
Sedan,6300,1,Audi,Audi A4,2022,4200000,Petrol,Third Party,Automatic,21.7,1998,187.74,Grey,5
Hatchback,73052,1,Hyundai,Hyundai i10,2011,183000,Petrol,Comprehensive,Manual,20.36,1197,78.9,Silver,5
Sedan,61000,1,Honda,Honda City,2014,571000,Petrol,Third Party,Automatic,18.0,1497,117.3,Grey,5
SUV,15036,1,Tata,Tata Punch,2021,806000,Petrol,Comprehensive,Manual,20.09,1199,86.63,Black,5
Sedan,94000,1,BMW,BMW 5 Series,2015,1700000,Diesel,Third Party insurance,Automatic,20.37,1995,187.74,Black,5
Sedan,39000,1,Hyundai,Hyundai Xcent,2018,525000,Petrol,Third Party insurance,Manual,20.14,1197,81.86,White,5
SUV,90000,3,Mahindra,Mahindra KUV 100,2016,250000,Petrol,Third Party insurance,Manual,18.15,1198,82.0,Others,6
Hatchback,90000,1,Skoda,Skoda Fabia,2011,120000,Petrol,Third Party insurance,Manual,16.25,1198,73.9,Others,5
SUV,44000,2,Mercedes-Benz,Mercedes-Benz GLS,2017,5550000,Diesel,Third Party insurance,Automatic,11.0,2987,258.0,White,7
Hatchback,120000,2,Maruti,Maruti Wagon R,2006,60000,Petrol,Third Party insurance,Manual,18.9,998,67.1,Others,5
Hatchback,30000,1,Renault,Renault KWID,2018,265000,Petrol,Comprehensive,Manual,25.17,799,53.3,Others,5
